_step,train/loss,eval/paloma/c4_en/loss,eval/loss,eval/macro_loss,_segment
0,,12.228440284729004,12.218498229980469,11.466413497924805,tootsie-scaling-768-d17a90
60,8.099011421203613,,,,tootsie-scaling-768-d17a90
62,7.937410831451416,,,,tootsie-scaling-768-d17a90
73,7.5462517738342285,,,,tootsie-scaling-768-d17a90
181,5.872658729553223,,,,tootsie-scaling-768-d17a90
184,5.886439800262451,,,,tootsie-scaling-768-d17a90
188,5.885365962982178,,,,tootsie-scaling-768-d17a90
199,5.756404399871826,,,,tootsie-scaling-768-d17a90
227,5.560229301452637,,,,tootsie-scaling-768-d17a90
269,5.27239990234375,,,,tootsie-scaling-768-d17a90
283,5.3140950202941895,,,,tootsie-scaling-768-d17a90
290,5.24628210067749,,,,tootsie-scaling-768-d17a90
313,5.096059322357178,,,,tootsie-scaling-768-d17a90
321,5.077334403991699,,,,tootsie-scaling-768-d17a90
322,5.068227767944336,,,,tootsie-scaling-768-d17a90
343,4.963743209838867,,,,tootsie-scaling-768-d17a90
360,4.908872604370117,,,,tootsie-scaling-768-d17a90
377,4.810236930847168,,,,tootsie-scaling-768-d17a90
468,4.381593227386475,,,,tootsie-scaling-768-d17a90
518,4.1943864822387695,,,,tootsie-scaling-768-d17a90
523,4.268450736999512,,,,tootsie-scaling-768-d17a90
570,4.099892616271973,,,,tootsie-scaling-768-d17a90
649,3.9251928329467773,,,,tootsie-scaling-768-d17a90
680,3.8608193397521973,,,,tootsie-scaling-768-d17a90
707,3.895681858062744,,,,tootsie-scaling-768-d17a90
733,3.7962088584899902,,,,tootsie-scaling-768-d17a90
838,3.6694047451019287,,,,tootsie-scaling-768-d17a90
867,3.6789870262145996,,,,tootsie-scaling-768-d17a90
883,3.6457817554473877,,,,tootsie-scaling-768-d17a90
904,3.6406142711639404,,,,tootsie-scaling-768-d17a90
909,3.6432461738586426,,,,tootsie-scaling-768-d17a90
927,3.6393983364105225,,,,tootsie-scaling-768-d17a90
1055,3.5369510650634766,,,,tootsie-scaling-768-d17a90
1067,3.4954733848571777,,,,tootsie-scaling-768-d17a90
1083,3.4984304904937744,,,,tootsie-scaling-768-d17a90
1100,3.4895248413085938,,,,tootsie-scaling-768-d17a90
1133,3.4540772438049316,,,,tootsie-scaling-768-d17a90
1150,3.4299588203430176,,,,tootsie-scaling-768-d17a90
1152,3.426797866821289,,,,tootsie-scaling-768-d17a90
1164,3.4531800746917725,,,,tootsie-scaling-768-d17a90
1212,3.4062042236328125,,,,tootsie-scaling-768-d17a90
1263,3.3994638919830322,,,,tootsie-scaling-768-d17a90
1399,3.31426739692688,,,,tootsie-scaling-768-d17a90
1412,3.336576461791992,,,,tootsie-scaling-768-d17a90
1432,3.3119354248046875,,,,tootsie-scaling-768-d17a90
1453,3.317969799041748,,,,tootsie-scaling-768-d17a90
1457,3.2727267742156982,,,,tootsie-scaling-768-d17a90
1504,3.2975332736968994,,,,tootsie-scaling-768-d17a90
1623,3.284726142883301,,,,tootsie-scaling-768-d17a90
1652,3.2381057739257812,,,,tootsie-scaling-768-d17a90
1668,3.2893412113189697,,,,tootsie-scaling-768-d17a90
1684,3.243523597717285,,,,tootsie-scaling-768-d17a90
1693,3.2526113986968994,,,,tootsie-scaling-768-d17a90
1696,3.2650694847106934,,,,tootsie-scaling-768-d17a90
1701,3.22756028175354,,,,tootsie-scaling-768-d17a90
1769,3.230376958847046,,,,tootsie-scaling-768-d17a90
1843,3.2265207767486572,,,,tootsie-scaling-768-d17a90
1857,3.2372894287109375,,,,tootsie-scaling-768-d17a90
1859,3.2565290927886963,,,,tootsie-scaling-768-d17a90
1874,3.2372732162475586,,,,tootsie-scaling-768-d17a90
1903,3.1885082721710205,,,,tootsie-scaling-768-d17a90
1913,3.1953608989715576,,,,tootsie-scaling-768-d17a90
1916,3.178131341934204,,,,tootsie-scaling-768-d17a90
1968,3.1621062755584717,,,,tootsie-scaling-768-d17a90
2008,3.205622434616089,,,,tootsie-scaling-768-d17a90
2034,3.158416509628296,,,,tootsie-scaling-768-d17a90
2126,3.2125484943389893,,,,tootsie-scaling-768-d17a90
2132,3.2175345420837402,,,,tootsie-scaling-768-d17a90
2140,3.1554040908813477,,,,tootsie-scaling-768-d17a90
2183,3.182438850402832,,,,tootsie-scaling-768-d17a90
2209,3.153351306915283,,,,tootsie-scaling-768-d17a90
2215,3.1414661407470703,,,,tootsie-scaling-768-d17a90
2260,3.1705679893493652,,,,tootsie-scaling-768-d17a90
2266,3.193905830383301,,,,tootsie-scaling-768-d17a90
2374,3.144925355911255,,,,tootsie-scaling-768-d17a90
2384,3.158872365951538,,,,tootsie-scaling-768-d17a90
2413,3.1443700790405273,,,,tootsie-scaling-768-d17a90
2417,3.1301727294921875,,,,tootsie-scaling-768-d17a90
2445,3.141287088394165,,,,tootsie-scaling-768-d17a90
2452,3.1110260486602783,,,,tootsie-scaling-768-d17a90
2461,3.0964317321777344,,,,tootsie-scaling-768-d17a90
2500,3.1176974773406982,,,,tootsie-scaling-768-d17a90
