_step,validation/lm_loss,train/lm_loss,_segment
47061,,2.0777833461761475,2dca9aar
47063,,2.12514066696167,2dca9aar
47074,,2.119696617126465,2dca9aar
47185,,2.144710063934326,2dca9aar
47270,,2.1545495986938477,2dca9aar
47284,,2.104501724243164,2dca9aar
47314,,2.1701254844665527,2dca9aar
47322,,2.109419822692871,2dca9aar
47361,,2.176936388015747,2dca9aar
47519,,2.171044111251831,2dca9aar
47571,,2.1023411750793457,2dca9aar
47681,,2.1388132572174072,2dca9aar
47868,,2.13577938079834,2dca9aar
47905,,2.1163220405578613,2dca9aar
47928,,2.1504876613616943,2dca9aar
48056,,2.155705213546753,2dca9aar
48068,,2.126066207885742,2dca9aar
48134,,2.1509740352630615,2dca9aar
48153,,2.13142466545105,2dca9aar
48165,,2.134781837463379,2dca9aar
48213,,2.1484999656677246,2dca9aar
48413,,2.1146326065063477,2dca9aar
48454,,2.1161093711853027,2dca9aar
48505,,2.1013379096984863,2dca9aar
48624,,2.133923292160034,2dca9aar
48669,,2.1354353427886963,2dca9aar
48685,,2.122680187225342,2dca9aar
48702,,2.1479218006134033,2dca9aar
48770,,2.1670000553131104,2dca9aar
48844,,2.1072745323181152,2dca9aar
48860,,2.1282553672790527,2dca9aar
48904,,2.1757936477661133,2dca9aar
48917,,2.128594398498535,2dca9aar
49009,,2.135481834411621,2dca9aar
49127,,2.1199822425842285,2dca9aar
49133,,2.0829527378082275,2dca9aar
49141,,2.1073122024536133,2dca9aar
49184,,2.143678665161133,2dca9aar
49216,,2.156158924102783,2dca9aar
49267,,2.1574010848999023,2dca9aar
49414,,2.13681697845459,2dca9aar
49418,,2.1414992809295654,2dca9aar
49446,,2.1298654079437256,2dca9aar
49453,,2.124631643295288,2dca9aar
49607,,2.1456286907196045,2dca9aar
49635,,2.1347672939300537,2dca9aar
49786,,2.171092987060547,2dca9aar
50092,,2.108543872833252,2dca9aar
50093,,2.1674275398254395,2dca9aar
50123,,2.1225688457489014,2dca9aar
50181,,2.12781023979187,2dca9aar
50189,,2.113938331604004,2dca9aar
50373,,2.1380677223205566,2dca9aar
50399,,2.1382124423980713,2dca9aar
50425,,2.1226048469543457,2dca9aar
50442,,2.119790554046631,2dca9aar
50506,,2.1240692138671875,2dca9aar
50559,,2.1155850887298584,2dca9aar
50611,,2.1242282390594482,2dca9aar
50706,,2.149294376373291,2dca9aar
50902,,2.14530348777771,2dca9aar
50907,,2.1636037826538086,2dca9aar
50964,,2.1151180267333984,2dca9aar
51081,,2.1235809326171875,2dca9aar
51147,,2.076770782470703,2dca9aar
51176,,2.134389877319336,2dca9aar
51311,,2.1261050701141357,2dca9aar
51344,,2.1646218299865723,2dca9aar
51520,,2.1206445693969727,2dca9aar
51604,,2.1301963329315186,2dca9aar
51649,,2.1286985874176025,2dca9aar
51709,,2.121461868286133,2dca9aar
51812,,2.141554117202759,2dca9aar
51866,,2.1291470527648926,2dca9aar
51876,,2.1141233444213867,2dca9aar
51910,,2.1440324783325195,2dca9aar
51927,,2.1512179374694824,2dca9aar
51997,,2.104219436645508,2dca9aar
52037,,2.1505229473114014,2dca9aar
52169,,2.1082115173339844,2dca9aar
52193,,2.137071132659912,2dca9aar
52388,,2.1214656829833984,2dca9aar
52556,,2.146450996398926,2dca9aar
52867,,2.099125385284424,2dca9aar
52935,,2.132688283920288,2dca9aar
52937,,2.15625,2dca9aar
52963,,2.1448206901550293,2dca9aar
52979,,2.1070363521575928,2dca9aar
52985,,2.1445937156677246,2dca9aar
53033,,2.170469284057617,2dca9aar
53092,,2.127743721008301,2dca9aar
53109,,2.0923428535461426,2dca9aar
53116,,2.114445924758911,2dca9aar
53208,,2.131136894226074,2dca9aar
53368,,2.1050028800964355,2dca9aar
53516,,2.142512559890747,2dca9aar
53712,,2.139732837677002,2dca9aar
53743,,2.1639175415039062,2dca9aar
53807,,2.145284414291382,2dca9aar
53815,,2.1127536296844482,2dca9aar
53994,,2.1301798820495605,2dca9aar
54071,,2.175288677215576,2dca9aar
54141,,2.0813210010528564,2dca9aar
54223,,2.1188879013061523,2dca9aar
54305,,2.123039960861206,2dca9aar
54375,,2.101799249649048,2dca9aar
54446,,2.1161394119262695,2dca9aar
54526,,2.095762252807617,2dca9aar
54630,,2.154707431793213,2dca9aar
54664,,2.135248899459839,2dca9aar
54746,,2.10404372215271,2dca9aar
54821,,2.1060285568237305,2dca9aar
54841,,2.098228693008423,2dca9aar
54924,,2.124621868133545,2dca9aar
54932,,2.0987942218780518,2dca9aar
55169,,2.10526704788208,2dca9aar
55290,,2.107524871826172,2dca9aar
55306,,2.1390132904052734,2dca9aar
55378,,2.1019084453582764,2dca9aar
55408,,2.13370943069458,2dca9aar
55446,,2.152729034423828,2dca9aar
55521,,2.1264944076538086,2dca9aar
55556,,2.138105869293213,2dca9aar
55567,,2.0871996879577637,2dca9aar
55579,,2.12412166595459,2dca9aar
55757,,2.099766731262207,2dca9aar
55782,,2.0740303993225098,2dca9aar
55799,,2.147345542907715,2dca9aar
55805,,2.1407101154327393,2dca9aar
55806,,2.1436891555786133,2dca9aar
55926,,2.0860018730163574,2dca9aar
55935,,2.128274917602539,2dca9aar
