_step,validation/lm_loss,train/lm_loss,_segment
61,,8.772175788879395,3mvtbwii
74,,8.428611755371094,3mvtbwii
185,,6.514035701751709,3mvtbwii
270,,5.8851423263549805,3mvtbwii
284,,5.757831573486328,3mvtbwii
322,,5.585608005523682,3mvtbwii
361,,5.405102252960205,3mvtbwii
519,,4.838155269622803,3mvtbwii
571,,4.647772789001465,3mvtbwii
681,,4.16651725769043,3mvtbwii
905,,3.705702543258667,3mvtbwii
928,,3.616658926010132,3mvtbwii
1056,,3.5212817192077637,3mvtbwii
1068,,3.621720552444458,3mvtbwii
1454,,3.320152997970581,3mvtbwii
1505,,3.2659122943878174,3mvtbwii
1669,,3.1509671211242676,3mvtbwii
1702,,3.170159339904785,3mvtbwii
1917,,3.0226540565490723,3mvtbwii
2009,,3.067091941833496,3mvtbwii
2127,,3.0201122760772705,3mvtbwii
2133,,3.0101609230041504,3mvtbwii
2141,,3.0469117164611816,3mvtbwii
2184,,2.982602596282959,3mvtbwii
2216,,2.9974894523620605,3mvtbwii
2267,,3.014669895172119,3mvtbwii
2418,,2.98213267326355,3mvtbwii
2453,,2.9455254077911377,3mvtbwii
2607,,2.9280917644500732,3mvtbwii
2635,,2.9553062915802,3mvtbwii
2786,,2.9056499004364014,3mvtbwii
3092,,2.8506412506103516,3mvtbwii
3093,,2.875303030014038,3mvtbwii
3181,,2.8591179847717285,3mvtbwii
3189,,2.855441093444824,3mvtbwii
3373,,2.8590407371520996,3mvtbwii
3399,,2.8624463081359863,3mvtbwii
3425,,2.837484121322632,3mvtbwii
3442,,2.8427374362945557,3mvtbwii
3506,,2.826453924179077,3mvtbwii
3559,,2.820858955383301,3mvtbwii
3611,,2.821840524673462,3mvtbwii
3907,,2.813465118408203,3mvtbwii
4081,,2.7599213123321533,3mvtbwii
4147,,2.799657106399536,3mvtbwii
4176,,2.8173134326934814,3mvtbwii
4520,,2.764887809753418,3mvtbwii
4604,,2.771498441696167,3mvtbwii
4709,,2.796212673187256,3mvtbwii
