_step,validation/lm_loss,train/lm_loss,_segment
125002,,1.7246078252792358,kg5ni1dl
125019,,1.7683919668197632,kg5ni1dl
125031,,1.7275996208190918,kg5ni1dl
125056,,1.7480522394180298,kg5ni1dl
125061,,1.7332788705825806,kg5ni1dl
125063,,1.7692373991012573,kg5ni1dl
125074,,1.7547415494918823,kg5ni1dl
125088,,1.7391891479492188,kg5ni1dl
125117,,1.7239950895309448,kg5ni1dl
125130,,1.7195674180984497,kg5ni1dl
125152,,1.7211729288101196,kg5ni1dl
125182,,1.7741472721099854,kg5ni1dl
125184,,1.7804253101348877,kg5ni1dl
125185,,1.7379146814346313,kg5ni1dl
125189,,1.7737703323364258,kg5ni1dl
125200,,1.7310047149658203,kg5ni1dl
125224,,1.7791346311569214,kg5ni1dl
125228,,1.7444367408752441,kg5ni1dl
125270,,1.7586884498596191,kg5ni1dl
125274,,1.7628114223480225,kg5ni1dl
125280,,1.731138825416565,kg5ni1dl
125282,,1.7685514688491821,kg5ni1dl
125284,,1.735039234161377,kg5ni1dl
125291,,1.7563289403915405,kg5ni1dl
125295,,1.7678167819976807,kg5ni1dl
125314,,1.7240065336227417,kg5ni1dl
125317,,1.7829331159591675,kg5ni1dl
125322,,1.7423086166381836,kg5ni1dl
125323,,1.775686264038086,kg5ni1dl
125331,,1.7454817295074463,kg5ni1dl
125332,,1.7638481855392456,kg5ni1dl
125344,,1.742217779159546,kg5ni1dl
125353,,1.7435802221298218,kg5ni1dl
125361,,1.7273656129837036,kg5ni1dl
125371,,1.7387689352035522,kg5ni1dl
125378,,1.7663757801055908,kg5ni1dl
125397,,1.7240586280822754,kg5ni1dl
125425,,1.73273766040802,kg5ni1dl
125430,,1.758000135421753,kg5ni1dl
125445,,1.7380882501602173,kg5ni1dl
125446,,1.7389799356460571,kg5ni1dl
125469,,1.7138216495513916,kg5ni1dl
125480,,1.7199774980545044,kg5ni1dl
125493,,1.7081122398376465,kg5ni1dl
125502,,1.7713474035263062,kg5ni1dl
125519,,1.7614219188690186,kg5ni1dl
125524,,1.7187309265136719,kg5ni1dl
125565,,1.7685718536376953,kg5ni1dl
125571,,1.730915904045105,kg5ni1dl
125612,,1.7422676086425781,kg5ni1dl
125614,,1.7316139936447144,kg5ni1dl
125623,,1.7333059310913086,kg5ni1dl
125638,,1.7500194311141968,kg5ni1dl
125643,,1.769205093383789,kg5ni1dl
125650,,1.7178940773010254,kg5ni1dl
125654,,1.7371127605438232,kg5ni1dl
125681,,1.744985818862915,kg5ni1dl
125693,,1.750303030014038,kg5ni1dl
125699,,1.751097321510315,kg5ni1dl
125708,,1.755001425743103,kg5ni1dl
125730,,1.7472479343414307,kg5ni1dl
125734,,1.7533625364303589,kg5ni1dl
125752,,1.7585573196411133,kg5ni1dl
125769,,1.7751513719558716,kg5ni1dl
125791,,1.7509751319885254,kg5ni1dl
125803,,1.7295100688934326,kg5ni1dl
125839,,1.755653738975525,kg5ni1dl
125841,,1.7496849298477173,kg5ni1dl
125847,,1.7128117084503174,kg5ni1dl
125868,,1.7636078596115112,kg5ni1dl
125877,,1.7579501867294312,kg5ni1dl
125884,,1.7503827810287476,kg5ni1dl
125885,,1.7466802597045898,kg5ni1dl
125905,,1.749146819114685,kg5ni1dl
125910,,1.7667105197906494,kg5ni1dl
125912,,1.7621357440948486,kg5ni1dl
125920,,1.7557443380355835,kg5ni1dl
125925,,1.7546443939208984,kg5ni1dl
125928,,1.7410786151885986,kg5ni1dl
125940,,1.7696447372436523,kg5ni1dl
125972,,1.7660900354385376,kg5ni1dl
126001,,1.7622928619384766,kg5ni1dl
126034,,1.7569977045059204,kg5ni1dl
126035,,1.733960747718811,kg5ni1dl
126037,,1.710274577140808,kg5ni1dl
126043,,1.737014651298523,kg5ni1dl
126049,,1.751662015914917,kg5ni1dl
126056,,1.7120314836502075,kg5ni1dl
126068,,1.7467941045761108,kg5ni1dl
126073,,1.7591696977615356,kg5ni1dl
126076,,1.720150113105774,kg5ni1dl
126084,,1.7551655769348145,kg5ni1dl
126101,,1.7823745012283325,kg5ni1dl
126130,,1.7204784154891968,kg5ni1dl
126134,,1.7517484426498413,kg5ni1dl
126151,,1.7455496788024902,kg5ni1dl
126153,,1.7393932342529297,kg5ni1dl
126155,,1.782283902168274,kg5ni1dl
126165,,1.7549638748168945,kg5ni1dl
126171,,1.737806797027588,kg5ni1dl
126183,,1.7528332471847534,kg5ni1dl
126208,,1.697467565536499,kg5ni1dl
126210,,1.7240943908691406,kg5ni1dl
126213,,1.7533360719680786,kg5ni1dl
126214,,1.7568161487579346,kg5ni1dl
126220,,1.7548331022262573,kg5ni1dl
126264,,1.7589672803878784,kg5ni1dl
126266,,1.7502390146255493,kg5ni1dl
126280,,1.7503021955490112,kg5ni1dl
126371,,1.780730128288269,kg5ni1dl
126372,,1.7626827955245972,kg5ni1dl
126382,,1.7539860010147095,kg5ni1dl
126400,,1.7596371173858643,kg5ni1dl
126413,,1.7553682327270508,kg5ni1dl
126426,,1.7239614725112915,kg5ni1dl
126433,,1.7460625171661377,kg5ni1dl
126443,,1.775909662246704,kg5ni1dl
126447,,1.7295891046524048,kg5ni1dl
126454,,1.7510437965393066,kg5ni1dl
126458,,1.773344874382019,kg5ni1dl
126484,,1.74824857711792,kg5ni1dl
126491,,1.7455735206604004,kg5ni1dl
126505,,1.741749882698059,kg5ni1dl
126514,,1.762900710105896,kg5ni1dl
126531,,1.7251499891281128,kg5ni1dl
126532,,1.7324869632720947,kg5ni1dl
126533,,1.7301816940307617,kg5ni1dl
126548,,1.7757575511932373,kg5ni1dl
126578,,1.7711060047149658,kg5ni1dl
126588,,1.7316497564315796,kg5ni1dl
126607,,1.7511059045791626,kg5ni1dl
126624,,1.7438480854034424,kg5ni1dl
126653,,1.7885128259658813,kg5ni1dl
126669,,1.75216543674469,kg5ni1dl
126681,,1.7508141994476318,kg5ni1dl
126682,,1.7704821825027466,kg5ni1dl
126685,,1.7543998956680298,kg5ni1dl
126694,,1.7157070636749268,kg5ni1dl
126697,,1.7636488676071167,kg5ni1dl
126702,,1.8001031875610352,kg5ni1dl
126710,,1.772491455078125,kg5ni1dl
126725,,1.766169786453247,kg5ni1dl
126732,,1.7722198963165283,kg5ni1dl
