_step,validation/lm_loss,train/lm_loss,_segment
61,,8.800541877746582,38uk24gn
74,,8.438916206359863,38uk24gn
185,,6.547485828399658,38uk24gn
270,,5.939560890197754,38uk24gn
284,,5.786197185516357,38uk24gn
322,,5.616928577423096,38uk24gn
361,,5.475903511047363,38uk24gn
519,,4.946134567260742,38uk24gn
571,,4.738838195800781,38uk24gn
681,,4.256557941436768,38uk24gn
905,,3.8025736808776855,38uk24gn
928,,3.7673680782318115,38uk24gn
1056,,3.6344826221466064,38uk24gn
1068,,3.611060857772827,38uk24gn
1454,,3.3369598388671875,38uk24gn
1505,,3.369020938873291,38uk24gn
1669,,3.209418296813965,38uk24gn
1702,,3.2655766010284424,38uk24gn
1917,,3.179764747619629,38uk24gn
2009,,3.1504406929016113,38uk24gn
2127,,3.0804295539855957,38uk24gn
2133,,3.0935800075531006,38uk24gn
2141,,3.0804691314697266,38uk24gn
2184,,3.083756685256958,38uk24gn
2216,,3.0623421669006348,38uk24gn
2267,,3.0708484649658203,38uk24gn
2418,,2.95635724067688,38uk24gn
2453,,3.0540647506713867,38uk24gn
2607,,3.0103070735931396,38uk24gn
2635,,2.9998106956481934,38uk24gn
2786,,2.994302988052368,38uk24gn
3092,,2.910001516342163,38uk24gn
3093,,2.9308276176452637,38uk24gn
3181,,2.8796637058258057,38uk24gn
3189,,2.9509992599487305,38uk24gn
3373,,2.9367027282714844,38uk24gn
3399,,2.919715404510498,38uk24gn
3425,,2.9193239212036133,38uk24gn
3442,,2.8828158378601074,38uk24gn
3506,,2.853956699371338,38uk24gn
3559,,2.869978189468384,38uk24gn
3611,,2.928435802459717,38uk24gn
3907,,2.8684582710266113,38uk24gn
4081,,2.8527841567993164,38uk24gn
4147,,2.8798635005950928,38uk24gn
4176,,2.855107307434082,38uk24gn
4520,,2.7893548011779785,38uk24gn
4604,,2.8037314414978027,38uk24gn
4709,,2.776350975036621,38uk24gn
4812,,2.7944412231445312,38uk24gn
4866,,2.8067691326141357,38uk24gn
4876,,2.822951316833496,38uk24gn
4910,,2.8269338607788086,38uk24gn
5037,,2.797111749649048,38uk24gn
5169,,2.786831855773926,38uk24gn
5193,,2.786699056625366,38uk24gn
5388,,2.815591812133789,38uk24gn
5867,,2.7563529014587402,38uk24gn
5937,,2.7655627727508545,38uk24gn
6033,,2.7307446002960205,38uk24gn
6092,,2.796180248260498,38uk24gn
6116,,2.794135093688965,38uk24gn
6208,,2.7124013900756836,38uk24gn
6368,,2.753354072570801,38uk24gn
6516,,2.764338731765747,38uk24gn
6712,,2.785968542098999,38uk24gn
6807,,2.723388195037842,38uk24gn
6815,,2.758284568786621,38uk24gn
6994,,2.7827916145324707,38uk24gn
7141,,2.734673261642456,38uk24gn
7223,,2.7557895183563232,38uk24gn
7375,,2.6779496669769287,38uk24gn
7446,,2.7278075218200684,38uk24gn
7526,,2.708897829055786,38uk24gn
7630,,2.718240976333618,38uk24gn
7664,,2.7399368286132812,38uk24gn
7746,,2.7373580932617188,38uk24gn
7821,,2.7423243522644043,38uk24gn
7924,,2.7216556072235107,38uk24gn
8169,,2.7113163471221924,38uk24gn
8290,,2.728686809539795,38uk24gn
8306,,2.728858470916748,38uk24gn
8408,,2.7440133094787598,38uk24gn
8446,,2.7199530601501465,38uk24gn
8567,,2.6670143604278564,38uk24gn
8579,,2.682809352874756,38uk24gn
8757,,2.713623523712158,38uk24gn
8782,,2.7063729763031006,38uk24gn
8799,,2.7015187740325928,38uk24gn
8805,,2.6908276081085205,38uk24gn
8977,,2.716832160949707,38uk24gn
9051,,2.7086195945739746,38uk24gn
9331,,2.710695743560791,38uk24gn
9543,,2.6840696334838867,38uk24gn
9675,,2.7513270378112793,38uk24gn
9842,,2.748106002807617,38uk24gn
9879,,2.7199716567993164,38uk24gn
9899,,2.6336236000061035,38uk24gn
10283,,2.6917057037353516,38uk24gn
10297,,2.7103404998779297,38uk24gn
10304,,2.6954452991485596,38uk24gn
10305,,2.69559907913208,38uk24gn
10450,,2.690119743347168,38uk24gn
10814,,2.6744444370269775,38uk24gn
10871,,2.6850357055664062,38uk24gn
10886,,2.688960552215576,38uk24gn
10896,,2.704806089401245,38uk24gn
10942,,2.658071994781494,38uk24gn
11181,,2.6792984008789062,38uk24gn
11267,,2.6964688301086426,38uk24gn
11322,,2.6856493949890137,38uk24gn
11369,,2.69710111618042,38uk24gn
11402,,2.731222629547119,38uk24gn
11465,,2.648839235305786,38uk24gn
11476,,2.686872959136963,38uk24gn
11665,,2.637956142425537,38uk24gn
11704,,2.6772375106811523,38uk24gn
11717,,2.6698403358459473,38uk24gn
12008,,2.670515537261963,38uk24gn
12252,,2.6565024852752686,38uk24gn
12277,,2.6322174072265625,38uk24gn
12292,,2.6335480213165283,38uk24gn
12478,,2.685243606567383,38uk24gn
12541,,2.6833245754241943,38uk24gn
12684,,2.6636099815368652,38uk24gn
12828,,2.6776227951049805,38uk24gn
12837,,2.662111282348633,38uk24gn
12985,,2.685473918914795,38uk24gn
13000,,2.6331167221069336,38uk24gn
13022,,2.6204071044921875,38uk24gn
13042,,2.632448196411133,38uk24gn
13100,,2.685401678085327,38uk24gn
13232,,2.672085762023926,38uk24gn
13244,,2.6798205375671387,38uk24gn
13636,,2.6514134407043457,38uk24gn
13791,,2.656205177307129,38uk24gn
13885,,2.637131929397583,38uk24gn
13958,,2.646122932434082,38uk24gn
14014,,2.646014928817749,38uk24gn
14044,,2.635439872741699,38uk24gn
14048,,2.6326889991760254,38uk24gn
14089,,2.667026996612549,38uk24gn
14131,,2.6337332725524902,38uk24gn
14155,,2.676905632019043,38uk24gn
14180,,2.6585886478424072,38uk24gn
14197,,2.6529335975646973,38uk24gn
14260,,2.658930540084839,38uk24gn
14417,,2.6402883529663086,38uk24gn
14520,,2.62223219871521,38uk24gn
14714,,2.680856704711914,38uk24gn
14783,,2.6694931983947754,38uk24gn
14955,,2.679509162902832,38uk24gn
15019,,2.62465238571167,38uk24gn
15388,,2.6613571643829346,38uk24gn
15446,,2.636204719543457,38uk24gn
15470,,2.6661107540130615,38uk24gn
15570,,2.6880664825439453,38uk24gn
15825,,2.668748378753662,38uk24gn
15853,,2.645355224609375,38uk24gn
15929,,2.6357579231262207,38uk24gn
16151,,2.660837411880493,38uk24gn
16212,,2.6086320877075195,38uk24gn
16246,,2.6496973037719727,38uk24gn
16464,,2.6308772563934326,38uk24gn
16469,,2.6313092708587646,38uk24gn
16623,,2.640582799911499,38uk24gn
16628,,2.688878297805786,38uk24gn
16723,,2.6371448040008545,38uk24gn
16858,,2.6280031204223633,38uk24gn
16936,,2.631793737411499,38uk24gn
16963,,2.640280246734619,38uk24gn
17196,,2.6116783618927,38uk24gn
17733,,2.6366052627563477,38uk24gn
17744,,2.633573055267334,38uk24gn
17749,,2.6296327114105225,38uk24gn
17851,,2.606745719909668,38uk24gn
18068,,2.6273691654205322,38uk24gn
18233,,2.588075876235962,38uk24gn
18286,,2.6697330474853516,38uk24gn
18448,,2.5989317893981934,38uk24gn
18598,,2.6655521392822266,38uk24gn
18700,,2.6214733123779297,38uk24gn
18734,,2.583885908126831,38uk24gn
18815,,2.669708490371704,38uk24gn
18861,,2.612680435180664,38uk24gn
18922,,2.6442604064941406,38uk24gn
19138,,2.634265899658203,38uk24gn
19183,,2.6574864387512207,38uk24gn
19196,,2.6045186519622803,38uk24gn
19246,,2.61104154586792,38uk24gn
19254,,2.628774404525757,38uk24gn
19443,,2.6589715480804443,38uk24gn
19637,,2.63041353225708,38uk24gn
19678,,2.593644857406616,38uk24gn
19724,,2.608339786529541,38uk24gn
19881,,2.5960965156555176,38uk24gn
19925,,2.671383857727051,38uk24gn
20075,,2.633141040802002,38uk24gn
20202,,2.6049599647521973,38uk24gn
20209,,2.584343910217285,38uk24gn
20228,,2.5785012245178223,38uk24gn
20268,,2.620047092437744,38uk24gn
20334,,2.5654757022857666,38uk24gn
20346,,2.6428346633911133,38uk24gn
20462,,2.612536668777466,38uk24gn
20705,,2.6224312782287598,38uk24gn
20724,,2.6274094581604004,38uk24gn
20875,,2.609449625015259,38uk24gn
20913,,2.599038600921631,38uk24gn
20943,,2.63814115524292,38uk24gn
20978,,2.593996524810791,38uk24gn
21041,,2.5957565307617188,38uk24gn
21093,,2.63966703414917,38uk24gn
21133,,2.5597329139709473,38uk24gn
21250,,2.653430461883545,38uk24gn
21298,,2.574056386947632,38uk24gn
21470,,2.6267032623291016,38uk24gn
21622,,2.596043109893799,38uk24gn
21954,,2.637164354324341,38uk24gn
22347,,2.635310411453247,38uk24gn
22404,,2.611436128616333,38uk24gn
22529,,2.568246603012085,38uk24gn
22640,,2.6258623600006104,38uk24gn
22699,,2.615769147872925,38uk24gn
22768,,2.616624116897583,38uk24gn
22858,,2.645406723022461,38uk24gn
22917,,2.608783721923828,38uk24gn
23049,,2.6170997619628906,38uk24gn
23104,,2.5837347507476807,38uk24gn
23125,,2.62152099609375,38uk24gn
23128,,2.6185781955718994,38uk24gn
23341,,2.5936226844787598,38uk24gn
23469,,2.6094346046447754,38uk24gn
23548,,2.6240744590759277,38uk24gn
23679,,2.6032299995422363,38uk24gn
23722,,2.595231533050537,38uk24gn
23764,,2.634998321533203,38uk24gn
23884,,2.580409049987793,38uk24gn
23969,,2.598724365234375,38uk24gn
23999,,2.630314588546753,38uk24gn
24049,,2.6081910133361816,38uk24gn
24100,,2.5766029357910156,38uk24gn
24142,,2.5892386436462402,38uk24gn
24209,,2.608571767807007,38uk24gn
24402,,2.6061830520629883,38uk24gn
24411,,2.602987051010132,38uk24gn
24419,,2.617910385131836,38uk24gn
24451,,2.6302266120910645,38uk24gn
24453,,2.599536895751953,38uk24gn
24530,,2.6446385383605957,38uk24gn
24789,,2.611387252807617,38uk24gn
24875,,2.577343702316284,38uk24gn
25075,,2.6089260578155518,38uk24gn
