_step,validation/lm_loss,train/lm_loss,_segment
70061,,2.062086343765259,vd5ogsc6
70063,,2.029574155807495,vd5ogsc6
70074,,2.01507306098938,vd5ogsc6
70182,,2.03503680229187,vd5ogsc6
70185,,1.9957239627838135,vd5ogsc6
70270,,2.0507876873016357,vd5ogsc6
70284,,1.9840747117996216,vd5ogsc6
70314,,2.0132553577423096,vd5ogsc6
70322,,2.019001007080078,vd5ogsc6
70361,,2.0500121116638184,vd5ogsc6
70378,,2.0204005241394043,vd5ogsc6
70519,,2.0340054035186768,vd5ogsc6
70571,,2.0769481658935547,vd5ogsc6
70681,,2.024801731109619,vd5ogsc6
70734,,2.0250067710876465,vd5ogsc6
70868,,2.014970541000366,vd5ogsc6
70905,,2.048217535018921,vd5ogsc6
70928,,2.0247673988342285,vd5ogsc6
71056,,2.057584047317505,vd5ogsc6
71068,,2.068532943725586,vd5ogsc6
71134,,2.0689949989318848,vd5ogsc6
71151,,2.050687313079834,vd5ogsc6
71153,,2.0232036113739014,vd5ogsc6
71165,,2.014387607574463,vd5ogsc6
71213,,2.016329765319824,vd5ogsc6
71413,,2.0471458435058594,vd5ogsc6
71454,,2.0329911708831787,vd5ogsc6
71505,,2.0363543033599854,vd5ogsc6
71624,,2.0662496089935303,vd5ogsc6
71669,,2.0635621547698975,vd5ogsc6
71685,,2.013726234436035,vd5ogsc6
71702,,2.0444862842559814,vd5ogsc6
71770,,2.0529768466949463,vd5ogsc6
71844,,2.0256142616271973,vd5ogsc6
71860,,2.0338361263275146,vd5ogsc6
71904,,2.0467875003814697,vd5ogsc6
71917,,2.0264980792999268,vd5ogsc6
72009,,2.0598161220550537,vd5ogsc6
72127,,2.052656650543213,vd5ogsc6
72133,,2.0561683177948,vd5ogsc6
72141,,2.0140323638916016,vd5ogsc6
72184,,2.0279386043548584,vd5ogsc6
72216,,2.0423548221588135,vd5ogsc6
72261,,2.0324347019195557,vd5ogsc6
72267,,2.0727787017822266,vd5ogsc6
72375,,2.0288500785827637,vd5ogsc6
72414,,2.0435335636138916,vd5ogsc6
72418,,2.0309951305389404,vd5ogsc6
72446,,2.0412774085998535,vd5ogsc6
72453,,2.0628156661987305,vd5ogsc6
72581,,2.051912546157837,vd5ogsc6
72607,,2.0085127353668213,vd5ogsc6
72635,,2.0401034355163574,vd5ogsc6
72725,,2.014890670776367,vd5ogsc6
72786,,2.0350570678710938,vd5ogsc6
72985,,2.0513339042663574,vd5ogsc6
73092,,2.0062966346740723,vd5ogsc6
73093,,2.0452706813812256,vd5ogsc6
73123,,2.0136399269104004,vd5ogsc6
73181,,2.070650577545166,vd5ogsc6
73189,,2.0334725379943848,vd5ogsc6
73255,,2.008960723876953,vd5ogsc6
73272,,2.0140764713287354,vd5ogsc6
73373,,2.0474555492401123,vd5ogsc6
73399,,2.005303144454956,vd5ogsc6
73425,,2.0519964694976807,vd5ogsc6
73442,,2.0859789848327637,vd5ogsc6
73448,,2.0420193672180176,vd5ogsc6
73506,,2.016167163848877,vd5ogsc6
73559,,2.042423725128174,vd5ogsc6
73611,,2.048583984375,vd5ogsc6
73706,,2.071500301361084,vd5ogsc6
73902,,2.0444037914276123,vd5ogsc6
73907,,2.001721143722534,vd5ogsc6
73913,,2.037299633026123,vd5ogsc6
73926,,2.029989242553711,vd5ogsc6
73964,,2.0173699855804443,vd5ogsc6
74001,,2.0117857456207275,vd5ogsc6
74081,,2.013016700744629,vd5ogsc6
74147,,2.0347859859466553,vd5ogsc6
74176,,2.013240337371826,vd5ogsc6
74311,,2.040440559387207,vd5ogsc6
74334,,2.0421254634857178,vd5ogsc6
74344,,2.008819580078125,vd5ogsc6
74520,,2.028891086578369,vd5ogsc6
74604,,1.9826592206954956,vd5ogsc6
74649,,1.9878082275390625,vd5ogsc6
74709,,2.058444023132324,vd5ogsc6
74812,,1.9988750219345093,vd5ogsc6
74866,,2.0023207664489746,vd5ogsc6
74876,,2.0224838256835938,vd5ogsc6
74910,,2.023735284805298,vd5ogsc6
74927,,2.0339131355285645,vd5ogsc6
74997,,2.0652709007263184,vd5ogsc6
75037,,2.004293203353882,vd5ogsc6
75169,,2.045022964477539,vd5ogsc6
75193,,2.0026915073394775,vd5ogsc6
75388,,2.035823345184326,vd5ogsc6
75547,,2.029122829437256,vd5ogsc6
75556,,2.020987033843994,vd5ogsc6
75589,,2.0160391330718994,vd5ogsc6
75606,,2.0571515560150146,vd5ogsc6
75645,,2.022979259490967,vd5ogsc6
75867,,2.038113594055176,vd5ogsc6
75935,,2.0617294311523438,vd5ogsc6
75937,,2.0258755683898926,vd5ogsc6
75963,,2.020689010620117,vd5ogsc6
75979,,2.0208466053009033,vd5ogsc6
75985,,1.9848213195800781,vd5ogsc6
76012,,2.0250871181488037,vd5ogsc6
76033,,2.036686658859253,vd5ogsc6
76092,,2.025449514389038,vd5ogsc6
76109,,2.0439088344573975,vd5ogsc6
76116,,2.0202476978302,vd5ogsc6
76208,,2.03351092338562,vd5ogsc6
76258,,2.010388135910034,vd5ogsc6
76368,,2.0295543670654297,vd5ogsc6
76514,,2.020278215408325,vd5ogsc6
76516,,2.0461785793304443,vd5ogsc6
76583,,1.9838589429855347,vd5ogsc6
76712,,2.05527925491333,vd5ogsc6
76743,,2.039891242980957,vd5ogsc6
76807,,2.0289981365203857,vd5ogsc6
76815,,2.0287559032440186,vd5ogsc6
76994,,2.0151498317718506,vd5ogsc6
77071,,2.0536203384399414,vd5ogsc6
77141,,2.038647174835205,vd5ogsc6
77194,,2.0104801654815674,vd5ogsc6
77223,,1.9926921129226685,vd5ogsc6
77226,,2.0582902431488037,vd5ogsc6
77305,,2.0429255962371826,vd5ogsc6
77371,,2.0236103534698486,vd5ogsc6
77375,,2.0301740169525146,vd5ogsc6
77446,,2.06024432182312,vd5ogsc6
77485,,2.0054759979248047,vd5ogsc6
77526,,1.9983417987823486,vd5ogsc6
77558,,2.0003480911254883,vd5ogsc6
77630,,1.9925739765167236,vd5ogsc6
77664,,2.0323874950408936,vd5ogsc6
77731,,2.030318260192871,vd5ogsc6
77746,,2.0197691917419434,vd5ogsc6
77821,,2.015537977218628,vd5ogsc6
77841,,2.059826374053955,vd5ogsc6
77924,,2.0126612186431885,vd5ogsc6
77932,,2.02420711517334,vd5ogsc6
78169,,2.015502452850342,vd5ogsc6
78257,,2.0306766033172607,vd5ogsc6
78290,,2.0212035179138184,vd5ogsc6
78306,,2.029095411300659,vd5ogsc6
78378,,2.0180177688598633,vd5ogsc6
78408,,2.0371832847595215,vd5ogsc6
78446,,2.013554573059082,vd5ogsc6
78485,,2.0394368171691895,vd5ogsc6
78521,,2.008220911026001,vd5ogsc6
78556,,2.022587299346924,vd5ogsc6
78567,,2.0368258953094482,vd5ogsc6
78577,,2.038332223892212,vd5ogsc6
78579,,2.0358669757843018,vd5ogsc6
78701,,2.059812307357788,vd5ogsc6
78750,,2.0531108379364014,vd5ogsc6
78757,,1.9966751337051392,vd5ogsc6
78782,,2.043980360031128,vd5ogsc6
78799,,2.056601047515869,vd5ogsc6
78805,,2.0277140140533447,vd5ogsc6
78806,,2.0555403232574463,vd5ogsc6
78826,,1.9910279512405396,vd5ogsc6
78893,,2.0085222721099854,vd5ogsc6
78926,,2.024139642715454,vd5ogsc6
78935,,2.032766819000244,vd5ogsc6
78977,,2.0186848640441895,vd5ogsc6
78981,,2.0222039222717285,vd5ogsc6
79045,,2.028078079223633,vd5ogsc6
79051,,2.0344066619873047,vd5ogsc6
79089,,2.0297226905822754,vd5ogsc6
79103,,2.0164990425109863,vd5ogsc6
79282,,2.009134292602539,vd5ogsc6
79331,,2.053697109222412,vd5ogsc6
79334,,2.0255212783813477,vd5ogsc6
79430,,2.0932700634002686,vd5ogsc6
79543,,2.0066516399383545,vd5ogsc6
79674,,1.9836382865905762,vd5ogsc6
79675,,2.005479097366333,vd5ogsc6
79741,,2.056608200073242,vd5ogsc6
79842,,2.0126659870147705,vd5ogsc6
79843,,2.0297367572784424,vd5ogsc6
79879,,2.026366710662842,vd5ogsc6
79899,,2.0020298957824707,vd5ogsc6
79924,,2.0160813331604004,vd5ogsc6
79942,,1.9987034797668457,vd5ogsc6
80072,,2.018019199371338,vd5ogsc6
80257,,2.0622739791870117,vd5ogsc6
80283,,2.032050371170044,vd5ogsc6
80297,,2.034940242767334,vd5ogsc6
80304,,2.0458312034606934,vd5ogsc6
80305,,2.0542938709259033,vd5ogsc6
80341,,2.0591697692871094,vd5ogsc6
80363,,2.0209760665893555,vd5ogsc6
80396,,2.0366454124450684,vd5ogsc6
80450,,2.039933443069458,vd5ogsc6
80643,,1.9823882579803467,vd5ogsc6
80654,,2.031182289123535,vd5ogsc6
80668,,2.0347111225128174,vd5ogsc6
80706,,2.038151264190674,vd5ogsc6
80814,,2.0555200576782227,vd5ogsc6
80818,,2.0149331092834473,vd5ogsc6
80834,,2.0321974754333496,vd5ogsc6
80871,,2.0076582431793213,vd5ogsc6
80886,,2.00376296043396,vd5ogsc6
80896,,2.0194640159606934,vd5ogsc6
80927,,2.0070133209228516,vd5ogsc6
80942,,2.019338369369507,vd5ogsc6
81078,,2.0417075157165527,vd5ogsc6
81181,,2.0046074390411377,vd5ogsc6
81245,,2.0204663276672363,vd5ogsc6
81267,,1.9713777303695679,vd5ogsc6
81308,,2.0228984355926514,vd5ogsc6
81322,,1.9847118854522705,vd5ogsc6
81327,,2.0224456787109375,vd5ogsc6
81348,,2.0349655151367188,vd5ogsc6
81369,,2.038313627243042,vd5ogsc6
81396,,2.0061228275299072,vd5ogsc6
81402,,2.0180234909057617,vd5ogsc6
81431,,1.9956104755401611,vd5ogsc6
81465,,2.0129997730255127,vd5ogsc6
81470,,2.0283172130584717,vd5ogsc6
81476,,2.01704740524292,vd5ogsc6
81490,,2.003626585006714,vd5ogsc6
81507,,2.048506736755371,vd5ogsc6
81524,,2.0031774044036865,vd5ogsc6
81613,,2.0047035217285156,vd5ogsc6
81665,,2.061589002609253,vd5ogsc6
81685,,2.0587270259857178,vd5ogsc6
81704,,2.0029990673065186,vd5ogsc6
81717,,1.9964450597763062,vd5ogsc6
81793,,2.0467090606689453,vd5ogsc6
81803,,2.0413575172424316,vd5ogsc6
