_step,validation/lm_loss,train/lm_loss,_segment
35061,,2.3550100326538086,2pmqy4bd
35063,,2.383331537246704,2pmqy4bd
35074,,2.3810176849365234,2pmqy4bd
35185,,2.3668737411499023,2pmqy4bd
35270,,2.365227699279785,2pmqy4bd
35284,,2.4009358882904053,2pmqy4bd
35322,,2.3704309463500977,2pmqy4bd
35361,,2.404597043991089,2pmqy4bd
35519,,2.334005355834961,2pmqy4bd
35571,,2.358128070831299,2pmqy4bd
35681,,2.35805606842041,2pmqy4bd
35905,,2.3532052040100098,2pmqy4bd
35928,,2.371269702911377,2pmqy4bd
36056,,2.356287717819214,2pmqy4bd
36068,,2.3185477256774902,2pmqy4bd
36153,,2.331294059753418,2pmqy4bd
36165,,2.3425376415252686,2pmqy4bd
36213,,2.3349921703338623,2pmqy4bd
36413,,2.3194477558135986,2pmqy4bd
36454,,2.3420345783233643,2pmqy4bd
36505,,2.3305115699768066,2pmqy4bd
36624,,2.3311476707458496,2pmqy4bd
36669,,2.3466033935546875,2pmqy4bd
36702,,2.332357883453369,2pmqy4bd
36770,,2.3696370124816895,2pmqy4bd
36844,,2.381105422973633,2pmqy4bd
36860,,2.349189043045044,2pmqy4bd
36904,,2.344352960586548,2pmqy4bd
36917,,2.3351712226867676,2pmqy4bd
37009,,2.357541799545288,2pmqy4bd
37127,,2.309840202331543,2pmqy4bd
37133,,2.368771553039551,2pmqy4bd
37141,,2.3652753829956055,2pmqy4bd
37184,,2.383307456970215,2pmqy4bd
37216,,2.355734348297119,2pmqy4bd
37267,,2.3320553302764893,2pmqy4bd
37414,,2.348418712615967,2pmqy4bd
37418,,2.3586201667785645,2pmqy4bd
37453,,2.343783140182495,2pmqy4bd
37607,,2.3617515563964844,2pmqy4bd
37635,,2.3548154830932617,2pmqy4bd
37786,,2.3287222385406494,2pmqy4bd
38092,,2.32114839553833,2pmqy4bd
38093,,2.341306447982788,2pmqy4bd
38123,,2.3297531604766846,2pmqy4bd
38181,,2.314842700958252,2pmqy4bd
38189,,2.3842039108276367,2pmqy4bd
38373,,2.342855930328369,2pmqy4bd
38399,,2.344886302947998,2pmqy4bd
38425,,2.3615217208862305,2pmqy4bd
38442,,2.3603672981262207,2pmqy4bd
38506,,2.339712142944336,2pmqy4bd
38559,,2.336745500564575,2pmqy4bd
38611,,2.317572593688965,2pmqy4bd
38706,,2.3716931343078613,2pmqy4bd
38902,,2.3451499938964844,2pmqy4bd
38907,,2.3483378887176514,2pmqy4bd
39081,,2.3582279682159424,2pmqy4bd
39147,,2.3548054695129395,2pmqy4bd
39176,,2.3613064289093018,2pmqy4bd
39311,,2.3364548683166504,2pmqy4bd
39344,,2.3481557369232178,2pmqy4bd
39520,,2.3130390644073486,2pmqy4bd
39604,,2.361290693283081,2pmqy4bd
39649,,2.340318441390991,2pmqy4bd
39709,,2.3601813316345215,2pmqy4bd
39812,,2.356870651245117,2pmqy4bd
39866,,2.328425884246826,2pmqy4bd
39876,,2.320542097091675,2pmqy4bd
39910,,2.330204486846924,2pmqy4bd
39927,,2.3237671852111816,2pmqy4bd
39997,,2.306041717529297,2pmqy4bd
40000,2.347498893737793,,2pmqy4bd
40037,,2.340057134628296,2pmqy4bd
40169,,2.325338363647461,2pmqy4bd
40193,,2.3566830158233643,2pmqy4bd
40388,,2.341867446899414,2pmqy4bd
40556,,2.3337509632110596,2pmqy4bd
40867,,2.3538990020751953,2pmqy4bd
40937,,2.385037899017334,2pmqy4bd
40963,,2.3550162315368652,2pmqy4bd
40985,,2.323307991027832,2pmqy4bd
41033,,2.323556900024414,2pmqy4bd
41092,,2.332083225250244,2pmqy4bd
41116,,2.3473124504089355,2pmqy4bd
41208,,2.3389506340026855,2pmqy4bd
41368,,2.3301596641540527,2pmqy4bd
41516,,2.3309736251831055,2pmqy4bd
41712,,2.342834234237671,2pmqy4bd
41743,,2.3469409942626953,2pmqy4bd
41807,,2.326418399810791,2pmqy4bd
41815,,2.3570799827575684,2pmqy4bd
41994,,2.348308801651001,2pmqy4bd
42071,,2.3526041507720947,2pmqy4bd
42141,,2.3317441940307617,2pmqy4bd
42223,,2.3667736053466797,2pmqy4bd
42375,,2.313656806945801,2pmqy4bd
42446,,2.3544886112213135,2pmqy4bd
42526,,2.3471832275390625,2pmqy4bd
42630,,2.3469326496124268,2pmqy4bd
42664,,2.3520867824554443,2pmqy4bd
42746,,2.3297083377838135,2pmqy4bd
42821,,2.368933916091919,2pmqy4bd
42841,,2.3209362030029297,2pmqy4bd
42924,,2.3593685626983643,2pmqy4bd
42932,,2.3692474365234375,2pmqy4bd
43169,,2.301473379135132,2pmqy4bd
43290,,2.3532402515411377,2pmqy4bd
43306,,2.352295398712158,2pmqy4bd
43408,,2.3711156845092773,2pmqy4bd
43446,,2.3035452365875244,2pmqy4bd
43521,,2.294178009033203,2pmqy4bd
43556,,2.3079452514648438,2pmqy4bd
43567,,2.3193726539611816,2pmqy4bd
43579,,2.297916889190674,2pmqy4bd
43757,,2.34472393989563,2pmqy4bd
