_step,validation/lm_loss,train/lm_loss,_segment
47061,,1.9505659341812134,12vuw5ef
47063,,1.9649488925933838,12vuw5ef
47074,,1.9998180866241455,12vuw5ef
47185,,1.9971468448638916,12vuw5ef
47270,,1.9786697626113892,12vuw5ef
47284,,1.9757190942764282,12vuw5ef
47314,,2.0288963317871094,12vuw5ef
47322,,1.979416847229004,12vuw5ef
47361,,2.012392044067383,12vuw5ef
47519,,1.988161563873291,12vuw5ef
47571,,1.9712169170379639,12vuw5ef
47681,,1.9704214334487915,12vuw5ef
47868,,2.0064496994018555,12vuw5ef
47905,,1.988691806793213,12vuw5ef
47928,,2.001906633377075,12vuw5ef
48056,,2.0053019523620605,12vuw5ef
48068,,1.9992321729660034,12vuw5ef
48134,,2.004768133163452,12vuw5ef
48153,,1.9750128984451294,12vuw5ef
48165,,1.972658634185791,12vuw5ef
48213,,2.006329298019409,12vuw5ef
48413,,1.9717113971710205,12vuw5ef
48454,,1.953945517539978,12vuw5ef
48505,,1.9806324243545532,12vuw5ef
48624,,2.0116333961486816,12vuw5ef
48669,,1.9971895217895508,12vuw5ef
48685,,2.034379005432129,12vuw5ef
48702,,2.0084872245788574,12vuw5ef
48770,,1.9933545589447021,12vuw5ef
48844,,1.980241060256958,12vuw5ef
48860,,1.9591981172561646,12vuw5ef
48904,,1.981099247932434,12vuw5ef
48917,,2.017421007156372,12vuw5ef
49009,,1.9640387296676636,12vuw5ef
49127,,1.9789460897445679,12vuw5ef
49133,,1.9710969924926758,12vuw5ef
49141,,1.9497747421264648,12vuw5ef
49184,,2.004441738128662,12vuw5ef
49216,,1.981982707977295,12vuw5ef
49267,,1.998258113861084,12vuw5ef
49414,,2.0017459392547607,12vuw5ef
49418,,1.9813908338546753,12vuw5ef
49446,,1.97486412525177,12vuw5ef
49453,,2.0234792232513428,12vuw5ef
49607,,1.9761412143707275,12vuw5ef
49635,,2.011847972869873,12vuw5ef
49786,,1.9850068092346191,12vuw5ef
50092,,1.9817293882369995,12vuw5ef
50093,,2.008660316467285,12vuw5ef
50123,,2.0036165714263916,12vuw5ef
50181,,2.01104998588562,12vuw5ef
50189,,2.0214734077453613,12vuw5ef
50373,,1.9857250452041626,12vuw5ef
50399,,1.9467082023620605,12vuw5ef
50425,,2.005419969558716,12vuw5ef
50442,,1.9998685121536255,12vuw5ef
50506,,2.0079360008239746,12vuw5ef
50559,,1.9931035041809082,12vuw5ef
50611,,2.002197265625,12vuw5ef
50706,,1.9861980676651,12vuw5ef
50902,,1.9678555727005005,12vuw5ef
50907,,1.9688700437545776,12vuw5ef
50964,,2.021475315093994,12vuw5ef
51081,,1.9625704288482666,12vuw5ef
51147,,1.9894039630889893,12vuw5ef
51176,,1.9492133855819702,12vuw5ef
51311,,1.9528672695159912,12vuw5ef
51344,,2.0267231464385986,12vuw5ef
51520,,1.9748438596725464,12vuw5ef
51604,,1.9775608777999878,12vuw5ef
51649,,1.9376038312911987,12vuw5ef
