_step,train/CrossEntropyLoss,_segment
929376,1.659315586090088,m9lacg4r
929380,1.659996747970581,7xkf4smi
929380,1.625180721282959,ims1w5bt
929380,1.6436842679977417,m9lacg4r
929398,1.672820806503296,7xkf4smi
929398,1.6887272596359253,ims1w5bt
929398,1.6837407350540161,m9lacg4r
929403,1.6990423202514648,7xkf4smi
929403,1.7234379053115845,ims1w5bt
929403,1.6589316129684448,m9lacg4r
929415,1.7054860591888428,7xkf4smi
929415,1.6777578592300415,ims1w5bt
929415,1.7042171955108643,m9lacg4r
929429,1.674419641494751,7xkf4smi
929429,1.6233114004135132,ims1w5bt
929429,1.6952884197235107,m9lacg4r
929437,1.6725541353225708,7xkf4smi
929437,1.6810160875320435,ims1w5bt
929437,1.6601649522781372,m9lacg4r
929449,1.6100740432739258,7xkf4smi
929449,1.6596850156784058,ims1w5bt
929449,1.6879438161849976,m9lacg4r
929483,1.6671606302261353,7xkf4smi
929483,1.6594057083129883,ims1w5bt
929483,1.688603401184082,m9lacg4r
929485,1.682418704032898,7xkf4smi
929485,1.6707810163497925,ims1w5bt
929485,1.6754789352416992,m9lacg4r
929487,1.630583643913269,7xkf4smi
929487,1.6830048561096191,ims1w5bt
929487,1.66688072681427,m9lacg4r
929493,1.676374912261963,7xkf4smi
929493,1.6175450086593628,ims1w5bt
929493,1.6996821165084839,m9lacg4r
929501,1.6504615545272827,7xkf4smi
929501,1.7100754976272583,ims1w5bt
929501,1.6914728879928589,m9lacg4r
929514,1.6922050714492798,7xkf4smi
929514,1.7038884162902832,ims1w5bt
929514,1.6578822135925293,m9lacg4r
929523,1.6671173572540283,7xkf4smi
929523,1.6836543083190918,ims1w5bt
929523,1.6463056802749634,m9lacg4r
929530,1.6639630794525146,7xkf4smi
929530,1.6628789901733398,ims1w5bt
929530,1.6726181507110596,m9lacg4r
929531,1.6933776140213013,7xkf4smi
929531,1.679739236831665,ims1w5bt
929531,1.7030106782913208,m9lacg4r
929550,1.6559545993804932,7xkf4smi
929550,1.661278486251831,ims1w5bt
929550,1.684459924697876,m9lacg4r
929551,1.678748369216919,7xkf4smi
929551,1.6615701913833618,ims1w5bt
929551,1.6774723529815674,m9lacg4r
929556,1.6530218124389648,7xkf4smi
929556,1.662822961807251,ims1w5bt
929556,1.64357590675354,m9lacg4r
929558,1.649405598640442,7xkf4smi
929558,1.683616280555725,ims1w5bt
929558,1.6321830749511719,m9lacg4r
929566,1.6622002124786377,7xkf4smi
929566,1.707597255706787,ims1w5bt
929566,1.6836119890213013,m9lacg4r
929568,1.7136073112487793,7xkf4smi
929568,1.683725118637085,ims1w5bt
929568,1.6787482500076294,m9lacg4r
929571,1.6894150972366333,7xkf4smi
929571,1.7032711505889893,ims1w5bt
929571,1.625426173210144,m9lacg4r
929574,1.6737391948699951,7xkf4smi
929574,1.628159761428833,ims1w5bt
929574,1.672459602355957,m9lacg4r
929586,1.724669337272644,7xkf4smi
929586,1.6545145511627197,ims1w5bt
929586,1.63175630569458,m9lacg4r
929587,1.6311042308807373,7xkf4smi
929587,1.6900137662887573,ims1w5bt
929587,1.6214494705200195,m9lacg4r
929592,1.6832119226455688,7xkf4smi
929592,1.6378213167190552,ims1w5bt
929592,1.6289939880371094,m9lacg4r
929594,1.6558789014816284,7xkf4smi
929594,1.6839430332183838,ims1w5bt
929594,1.6551580429077148,m9lacg4r
929618,1.6569182872772217,7xkf4smi
929618,1.6699095964431763,ims1w5bt
929618,1.7142361402511597,m9lacg4r
929628,1.6823461055755615,7xkf4smi
929628,1.6502504348754883,ims1w5bt
929628,1.6708686351776123,m9lacg4r
929639,1.6467653512954712,7xkf4smi
929639,1.660237431526184,ims1w5bt
929639,1.6982998847961426,m9lacg4r
929644,1.6905704736709595,7xkf4smi
929644,1.6624590158462524,ims1w5bt
929644,1.6423897743225098,m9lacg4r
929647,1.666698694229126,7xkf4smi
929647,1.6865196228027344,ims1w5bt
929647,1.6868503093719482,m9lacg4r
929680,1.659232258796692,7xkf4smi
929680,1.673780083656311,ims1w5bt
929680,1.649654507637024,m9lacg4r
929681,1.6652024984359741,7xkf4smi
929681,1.636288046836853,ims1w5bt
929681,1.6582404375076294,m9lacg4r
929683,1.7104219198226929,7xkf4smi
929683,1.6476763486862183,ims1w5bt
929683,1.6390907764434814,m9lacg4r
929688,1.669760823249817,7xkf4smi
929688,1.6716793775558472,ims1w5bt
929688,1.6927622556686401,m9lacg4r
929689,1.699527621269226,7xkf4smi
929689,1.692835807800293,ims1w5bt
929689,1.6531908512115479,m9lacg4r
929695,1.6586999893188477,7xkf4smi
929695,1.6868419647216797,ims1w5bt
929695,1.6698365211486816,m9lacg4r
929702,1.663790225982666,7xkf4smi
929702,1.663334608078003,ims1w5bt
929702,1.6530017852783203,m9lacg4r
929714,1.6835592985153198,7xkf4smi
929714,1.669468879699707,ims1w5bt
929714,1.6525286436080933,m9lacg4r
929717,1.675864338874817,7xkf4smi
929717,1.6756128072738647,ims1w5bt
929717,1.662615180015564,m9lacg4r
929719,1.6582581996917725,7xkf4smi
929719,1.655832052230835,ims1w5bt
929719,1.6664519309997559,m9lacg4r
929722,1.6453282833099365,7xkf4smi
929722,1.6496362686157227,ims1w5bt
929722,1.698319435119629,m9lacg4r
929730,1.6361420154571533,7xkf4smi
929730,1.671375036239624,ims1w5bt
929730,1.6521004438400269,m9lacg4r
929747,1.6218234300613403,7xkf4smi
929747,1.6773772239685059,ims1w5bt
929747,1.6552165746688843,m9lacg4r
929776,1.6412806510925293,7xkf4smi
929776,1.6723458766937256,ims1w5bt
929776,1.6870832443237305,m9lacg4r
929780,1.698153018951416,7xkf4smi
929780,1.6722633838653564,ims1w5bt
929780,1.6527202129364014,m9lacg4r
929789,1.6524324417114258,7xkf4smi
929789,1.635030746459961,ims1w5bt
929789,1.6666483879089355,m9lacg4r
929797,1.7209434509277344,7xkf4smi
929797,1.6658116579055786,ims1w5bt
929797,1.6637684106826782,m9lacg4r
929799,1.63445246219635,7xkf4smi
929799,1.7082983255386353,ims1w5bt
929799,1.6560139656066895,m9lacg4r
929801,1.6744470596313477,7xkf4smi
929801,1.6348570585250854,ims1w5bt
929801,1.6429455280303955,m9lacg4r
929811,1.662530541419983,7xkf4smi
929811,1.6491268873214722,ims1w5bt
929811,1.6916834115982056,m9lacg4r
929817,1.7130165100097656,7xkf4smi
929817,1.682063102722168,ims1w5bt
929817,1.6386314630508423,m9lacg4r
929829,1.6228665113449097,7xkf4smi
929829,1.6520565748214722,ims1w5bt
929829,1.6462628841400146,m9lacg4r
929854,1.6470458507537842,7xkf4smi
929854,1.6649001836776733,ims1w5bt
929854,1.6473562717437744,m9lacg4r
929856,1.6904652118682861,7xkf4smi
929856,1.6717625856399536,ims1w5bt
929856,1.6707115173339844,m9lacg4r
929859,1.677022099494934,7xkf4smi
929859,1.6762115955352783,ims1w5bt
929859,1.6162861585617065,m9lacg4r
929860,1.6329010725021362,7xkf4smi
929860,1.6746903657913208,ims1w5bt
929860,1.6400649547576904,m9lacg4r
929866,1.6781752109527588,7xkf4smi
929866,1.6273363828659058,ims1w5bt
929866,1.6506233215332031,m9lacg4r
929910,1.676216721534729,7xkf4smi
929910,1.6525388956069946,ims1w5bt
929910,1.67566978931427,m9lacg4r
929912,1.629340648651123,7xkf4smi
929912,1.633923053741455,ims1w5bt
929912,1.6894036531448364,m9lacg4r
929926,1.672731876373291,7xkf4smi
929926,1.6392070055007935,ims1w5bt
929926,1.694442868232727,m9lacg4r
929959,1.6846789121627808,7xkf4smi
929959,1.6423728466033936,ims1w5bt
929959,1.6228985786437988,m9lacg4r
929974,1.633814811706543,7xkf4smi
929974,1.6314102411270142,ims1w5bt
929974,1.657192349433899,m9lacg4r
930005,1.6605418920516968,7xkf4smi
930005,1.6519514322280884,ims1w5bt
930005,1.6876407861709595,m9lacg4r
930009,1.6651198863983154,7xkf4smi
930009,1.6215256452560425,ims1w5bt
930009,1.6638561487197876,m9lacg4r
930017,1.6571992635726929,7xkf4smi
930017,1.619836688041687,ims1w5bt
930017,1.6528635025024414,m9lacg4r
930018,1.6537187099456787,7xkf4smi
930018,1.6740370988845825,ims1w5bt
930018,1.65513277053833,m9lacg4r
930028,1.661169409751892,7xkf4smi
930028,1.6236677169799805,ims1w5bt
930028,1.6781940460205078,m9lacg4r
930043,1.711456537246704,7xkf4smi
930043,1.645385980606079,ims1w5bt
930043,1.6250818967819214,m9lacg4r
930046,1.660651683807373,7xkf4smi
930046,1.64678156375885,ims1w5bt
930046,1.6683847904205322,m9lacg4r
930059,1.6752029657363892,7xkf4smi
930059,1.6529637575149536,ims1w5bt
930059,1.6587848663330078,m9lacg4r
930072,1.6692538261413574,7xkf4smi
930072,1.666858196258545,ims1w5bt
930072,1.6829893589019775,m9lacg4r
930079,1.667377233505249,7xkf4smi
930079,1.6851493120193481,ims1w5bt
930079,1.6631301641464233,m9lacg4r
930089,1.6481177806854248,7xkf4smi
930089,1.6669756174087524,ims1w5bt
930089,1.6354560852050781,m9lacg4r
930093,1.6607398986816406,7xkf4smi
930093,1.6549204587936401,ims1w5bt
930093,1.624313235282898,m9lacg4r
930100,1.6801273822784424,7xkf4smi
930100,1.642067551612854,ims1w5bt
930100,1.6365001201629639,m9lacg4r
930102,1.6707847118377686,7xkf4smi
930102,1.64206862449646,ims1w5bt
930102,1.6409732103347778,m9lacg4r
930104,1.647045612335205,7xkf4smi
930104,1.6661738157272339,ims1w5bt
930104,1.672210693359375,m9lacg4r
930113,1.6426777839660645,7xkf4smi
930113,1.6515486240386963,ims1w5bt
930113,1.6382298469543457,m9lacg4r
930118,1.6843234300613403,7xkf4smi
930118,1.6552380323410034,ims1w5bt
930118,1.6577600240707397,m9lacg4r
930130,1.6519826650619507,7xkf4smi
930130,1.6383134126663208,ims1w5bt
930130,1.6296496391296387,m9lacg4r
930132,1.6548515558242798,7xkf4smi
930132,1.6593931913375854,ims1w5bt
930132,1.629650354385376,m9lacg4r
930137,1.6600151062011719,7xkf4smi
930137,1.6407324075698853,ims1w5bt
930137,1.6678417921066284,m9lacg4r
930151,1.6396880149841309,7xkf4smi
930151,1.6594035625457764,ims1w5bt
930151,1.6353577375411987,m9lacg4r
930160,1.6326600313186646,7xkf4smi
930160,1.6333039999008179,ims1w5bt
930160,1.66085946559906,m9lacg4r
930174,1.6476463079452515,7xkf4smi
930174,1.6867046356201172,ims1w5bt
930174,1.639190912246704,m9lacg4r
930177,1.6480472087860107,7xkf4smi
930177,1.659501552581787,ims1w5bt
930177,1.6805458068847656,m9lacg4r
930178,1.6787898540496826,7xkf4smi
930178,1.641525387763977,ims1w5bt
930178,1.6816225051879883,m9lacg4r
930179,1.6019442081451416,7xkf4smi
930179,1.6494630575180054,ims1w5bt
930179,1.6578702926635742,m9lacg4r
930189,1.6612720489501953,7xkf4smi
930189,1.626879334449768,ims1w5bt
930189,1.6735401153564453,m9lacg4r
930194,1.645029067993164,7xkf4smi
930194,1.634204387664795,ims1w5bt
930194,1.6309278011322021,m9lacg4r
930197,1.634607195854187,7xkf4smi
930197,1.6387962102890015,ims1w5bt
930197,1.609375238418579,m9lacg4r
930210,1.6370153427124023,7xkf4smi
930210,1.6454919576644897,ims1w5bt
930210,1.6808654069900513,m9lacg4r
930220,1.698035478591919,7xkf4smi
930220,1.6082324981689453,ims1w5bt
930220,1.6599096059799194,m9lacg4r
930224,1.6531895399093628,7xkf4smi
930224,1.6731510162353516,ims1w5bt
930224,1.6226750612258911,m9lacg4r
930225,1.633472204208374,7xkf4smi
930225,1.6838910579681396,ims1w5bt
930225,1.6936087608337402,m9lacg4r
930234,1.6220430135726929,7xkf4smi
930234,1.631562352180481,ims1w5bt
930234,1.6683685779571533,m9lacg4r
930245,1.6073284149169922,7xkf4smi
930245,1.658414363861084,ims1w5bt
930245,1.660335898399353,m9lacg4r
930253,1.6086434125900269,7xkf4smi
930253,1.6358697414398193,ims1w5bt
930253,1.6889747381210327,m9lacg4r
930255,1.6330482959747314,7xkf4smi
930255,1.6318764686584473,ims1w5bt
930255,1.6500096321105957,m9lacg4r
930270,1.6410484313964844,7xkf4smi
930270,1.6181186437606812,ims1w5bt
930270,1.6412566900253296,m9lacg4r
930279,1.6141771078109741,7xkf4smi
930279,1.6347014904022217,ims1w5bt
930279,1.6363513469696045,m9lacg4r
930287,1.6658822298049927,7xkf4smi
930287,1.6494505405426025,ims1w5bt
930287,1.6868313550949097,m9lacg4r
930299,1.660935401916504,7xkf4smi
930299,1.6363900899887085,ims1w5bt
930299,1.6539450883865356,m9lacg4r
930315,1.635442852973938,7xkf4smi
930315,1.6870259046554565,ims1w5bt
930315,1.619406819343567,m9lacg4r
930317,1.6751463413238525,7xkf4smi
930317,1.6661096811294556,ims1w5bt
930317,1.647430181503296,m9lacg4r
930327,1.6245169639587402,7xkf4smi
930327,1.6476048231124878,ims1w5bt
930327,1.627012014389038,m9lacg4r
930328,1.6971787214279175,7xkf4smi
930328,1.6949838399887085,ims1w5bt
930328,1.641318440437317,m9lacg4r
930330,1.6596266031265259,7xkf4smi
930330,1.632941484451294,ims1w5bt
930330,1.620822548866272,m9lacg4r
930331,1.6511504650115967,7xkf4smi
930331,1.628060221672058,ims1w5bt
930331,1.640480637550354,m9lacg4r
930340,1.6554416418075562,7xkf4smi
930340,1.6675529479980469,ims1w5bt
930340,1.636233925819397,m9lacg4r
930343,1.6740597486495972,7xkf4smi
930343,1.6463392972946167,ims1w5bt
930343,1.6587687730789185,m9lacg4r
930347,1.6744788885116577,7xkf4smi
930347,1.6236939430236816,ims1w5bt
930347,1.6399308443069458,m9lacg4r
930348,1.6062736511230469,7xkf4smi
930348,1.6587615013122559,ims1w5bt
930348,1.6081854104995728,m9lacg4r
930356,1.6299031972885132,7xkf4smi
930356,1.6555551290512085,ims1w5bt
930356,1.6312700510025024,m9lacg4r
930367,1.634541630744934,7xkf4smi
930367,1.6358048915863037,ims1w5bt
930367,1.6700530052185059,m9lacg4r
930371,1.6368417739868164,7xkf4smi
930371,1.6481359004974365,ims1w5bt
930371,1.6200765371322632,m9lacg4r
930378,1.6395877599716187,7xkf4smi
930378,1.6226310729980469,ims1w5bt
930378,1.6750291585922241,m9lacg4r
930384,1.6565107107162476,7xkf4smi
930384,1.6657700538635254,ims1w5bt
930384,1.674346923828125,m9lacg4r
930387,1.6481928825378418,7xkf4smi
930387,1.619983434677124,ims1w5bt
930387,1.63454270362854,m9lacg4r
930395,1.615188479423523,7xkf4smi
930395,1.66679048538208,ims1w5bt
930395,1.6789125204086304,m9lacg4r
930401,1.6326340436935425,7xkf4smi
930401,1.6443898677825928,ims1w5bt
930401,1.6672825813293457,m9lacg4r
930406,1.6700809001922607,7xkf4smi
930406,1.6518833637237549,ims1w5bt
930406,1.676776647567749,m9lacg4r
930416,1.6910489797592163,7xkf4smi
930416,1.666625738143921,ims1w5bt
930416,1.691887378692627,m9lacg4r
930442,1.6534557342529297,7xkf4smi
930442,1.6818965673446655,ims1w5bt
930442,1.679386019706726,m9lacg4r
930443,1.6705975532531738,7xkf4smi
930443,1.6321756839752197,ims1w5bt
930443,1.6342430114746094,m9lacg4r
930467,1.678267240524292,7xkf4smi
930467,1.6110739707946777,ims1w5bt
930467,1.6493128538131714,m9lacg4r
930489,1.6556990146636963,7xkf4smi
930489,1.658619999885559,ims1w5bt
930489,1.659130573272705,m9lacg4r
930490,1.619753360748291,7xkf4smi
930490,1.6497665643692017,ims1w5bt
930490,1.6138222217559814,m9lacg4r
930501,1.6427388191223145,7xkf4smi
930501,1.6335240602493286,ims1w5bt
930501,1.6355459690093994,m9lacg4r
930504,1.6196093559265137,7xkf4smi
930504,1.6269476413726807,ims1w5bt
930504,1.6743333339691162,m9lacg4r
930506,1.632444977760315,7xkf4smi
930506,1.6538269519805908,ims1w5bt
930506,1.6343119144439697,m9lacg4r
930521,1.632920265197754,7xkf4smi
930521,1.6445286273956299,ims1w5bt
930521,1.6028246879577637,m9lacg4r
930550,1.631831169128418,7xkf4smi
930550,1.6235941648483276,ims1w5bt
930550,1.6461608409881592,m9lacg4r
930554,1.6324228048324585,7xkf4smi
930554,1.6350009441375732,ims1w5bt
930554,1.609470248222351,m9lacg4r
930556,1.6461979150772095,7xkf4smi
930556,1.661872386932373,ims1w5bt
930556,1.6944407224655151,m9lacg4r
930560,1.6561580896377563,7xkf4smi
930560,1.6228938102722168,ims1w5bt
930560,1.7208412885665894,m9lacg4r
930563,1.587243676185608,7xkf4smi
930563,1.6487222909927368,ims1w5bt
930563,1.6395434141159058,m9lacg4r
930567,1.6638810634613037,7xkf4smi
930567,1.648381233215332,ims1w5bt
930567,1.6538361310958862,m9lacg4r
930568,1.6160775423049927,7xkf4smi
930568,1.6101758480072021,ims1w5bt
930568,1.6340807676315308,m9lacg4r
930570,1.6553443670272827,7xkf4smi
930570,1.6306219100952148,ims1w5bt
930570,1.6674851179122925,m9lacg4r
930572,1.6133421659469604,7xkf4smi
930572,1.6525845527648926,ims1w5bt
930572,1.6407486200332642,m9lacg4r
930591,1.65651273727417,7xkf4smi
