_step,train/CE loss,_segment
1151,1.2011607885360718,ufsc2yts
1153,1.1635884046554565,0gquyaos
1153,1.1876370906829834,ufsc2yts
1155,1.2540209293365479,0gquyaos
1155,1.2057652473449707,ufsc2yts
1165,1.272603988647461,0gquyaos
1165,1.205933928489685,ufsc2yts
1171,1.221531867980957,0gquyaos
1171,1.234067440032959,ufsc2yts
1210,1.2330502271652222,0gquyaos
1210,1.2146426439285278,ufsc2yts
1213,1.1993485689163208,0gquyaos
1213,1.2146540880203247,ufsc2yts
1264,1.224979043006897,0gquyaos
1264,1.2569350004196167,ufsc2yts
1266,1.2272752523422241,0gquyaos
1266,1.2496869564056396,ufsc2yts
1371,1.1127177476882935,0gquyaos
1371,1.1948997974395752,ufsc2yts
1372,1.2315748929977417,0gquyaos
1372,1.1559242010116577,ufsc2yts
1382,1.2087976932525635,0gquyaos
1382,1.2088325023651123,ufsc2yts
1400,1.2508670091629028,0gquyaos
1400,1.2032619714736938,ufsc2yts
1413,1.214800238609314,0gquyaos
1413,1.1874058246612549,ufsc2yts
1426,1.1817454099655151,0gquyaos
1426,1.1798763275146484,ufsc2yts
1433,1.2293938398361206,0gquyaos
1433,1.2405821084976196,ufsc2yts
1447,1.219416618347168,0gquyaos
1447,1.2442764043807983,ufsc2yts
1454,1.2094240188598633,0gquyaos
1454,1.2513306140899658,ufsc2yts
1458,1.2287970781326294,0gquyaos
1458,1.162103295326233,ufsc2yts
1491,1.2222208976745605,0gquyaos
1491,1.2528067827224731,ufsc2yts
1505,1.2396373748779297,0gquyaos
1505,1.1983225345611572,ufsc2yts
1531,1.1691322326660156,0gquyaos
1531,1.199301838874817,ufsc2yts
1532,1.2243621349334717,0gquyaos
1532,1.2039783000946045,ufsc2yts
1533,1.1684715747833252,0gquyaos
1533,1.1847563982009888,ufsc2yts
1548,1.223380208015442,0gquyaos
1548,1.2581653594970703,ufsc2yts
1578,1.2218931913375854,0gquyaos
1578,1.178873062133789,ufsc2yts
1588,1.2128336429595947,0gquyaos
1588,1.1903940439224243,ufsc2yts
1624,1.1501177549362183,0gquyaos
1624,1.1972284317016602,ufsc2yts
1653,1.2417150735855103,0gquyaos
1653,1.2172040939331055,ufsc2yts
1669,1.1701136827468872,0gquyaos
1669,1.1973685026168823,ufsc2yts
1681,1.1471269130706787,0gquyaos
1681,1.2384603023529053,ufsc2yts
1685,1.1903786659240723,0gquyaos
1685,1.193379282951355,ufsc2yts
1694,1.188393235206604,0gquyaos
1694,1.2502541542053223,ufsc2yts
1697,1.2726675271987915,0gquyaos
1697,1.227892518043518,ufsc2yts
1702,1.1930650472640991,0gquyaos
1702,1.200974702835083,ufsc2yts
1710,1.2293506860733032,0gquyaos
1710,1.1922858953475952,ufsc2yts
1725,1.1951184272766113,0gquyaos
1725,1.2142637968063354,ufsc2yts
1738,1.205091118812561,0gquyaos
1738,1.2047861814498901,ufsc2yts
1741,1.1743911504745483,0gquyaos
1741,1.213638186454773,ufsc2yts
1770,1.2131397724151611,0gquyaos
1770,1.1666795015335083,ufsc2yts
1844,1.2229852676391602,0gquyaos
1844,1.2215075492858887,ufsc2yts
1858,1.2128158807754517,0gquyaos
1858,1.1842278242111206,ufsc2yts
1860,1.182578682899475,0gquyaos
1860,1.188949704170227,ufsc2yts
1875,1.219852089881897,0gquyaos
1875,1.1857472658157349,ufsc2yts
1904,1.2512521743774414,0gquyaos
1904,1.220442295074463,ufsc2yts
1910,1.2213704586029053,0gquyaos
1910,1.2358471155166626,ufsc2yts
1914,1.197901964187622,0gquyaos
1914,1.1551631689071655,ufsc2yts
1917,1.2176638841629028,0gquyaos
1917,1.1978638172149658,ufsc2yts
1945,1.2317878007888794,0gquyaos
1945,1.2021570205688477,ufsc2yts
1957,1.2232320308685303,0gquyaos
1957,1.2460216283798218,ufsc2yts
1961,1.2067136764526367,0gquyaos
1961,1.2216445207595825,ufsc2yts
1969,1.1543904542922974,0gquyaos
1969,1.2180731296539307,ufsc2yts
1995,1.2279958724975586,0gquyaos
1995,1.2066057920455933,ufsc2yts
2002,1.1706382036209106,0gquyaos
2002,1.1968321800231934,ufsc2yts
2009,1.1716821193695068,0gquyaos
2009,1.2308399677276611,ufsc2yts
2035,1.2348289489746094,0gquyaos
2035,1.1832839250564575,ufsc2yts
2057,1.241787075996399,0gquyaos
2057,1.1787543296813965,ufsc2yts
2073,1.2231945991516113,0gquyaos
2073,1.2040079832077026,ufsc2yts
2084,1.2062324285507202,0gquyaos
2084,1.1367076635360718,ufsc2yts
2127,1.1756469011306763,0gquyaos
2127,1.226163387298584,ufsc2yts
2133,1.2340607643127441,0gquyaos
2133,1.1617134809494019,ufsc2yts
2138,1.2620019912719727,0gquyaos
2138,1.251554250717163,ufsc2yts
2141,1.216077446937561,0gquyaos
2141,1.2003321647644043,ufsc2yts
2184,1.2368881702423096,0gquyaos
2184,1.2322989702224731,ufsc2yts
2191,1.2144850492477417,0gquyaos
2191,1.2566325664520264,ufsc2yts
2199,1.1525057554244995,0gquyaos
2199,1.18289315700531,ufsc2yts
2202,1.177240252494812,0gquyaos
2202,1.203904628753662,ufsc2yts
2210,1.243077039718628,0gquyaos
2210,1.22372305393219,ufsc2yts
2216,1.236849069595337,0gquyaos
2216,1.1909571886062622,ufsc2yts
2246,1.2168534994125366,0gquyaos
2246,1.170767068862915,ufsc2yts
2261,1.2615829706192017,0gquyaos
2261,1.2152273654937744,ufsc2yts
2267,1.1825796365737915,0gquyaos
2267,1.240920066833496,ufsc2yts
2272,1.191931962966919,0gquyaos
2272,1.1850214004516602,ufsc2yts
2315,1.2197065353393555,0gquyaos
2315,1.1632490158081055,ufsc2yts
2339,1.2183396816253662,0gquyaos
2339,1.206954836845398,ufsc2yts
2375,1.2179468870162964,0gquyaos
2375,1.1617285013198853,ufsc2yts
2378,1.1396843194961548,0gquyaos
2378,1.2381582260131836,ufsc2yts
2385,1.1794439554214478,0gquyaos
2385,1.2409204244613647,ufsc2yts
2389,1.2370566129684448,0gquyaos
2389,1.1528172492980957,ufsc2yts
2405,1.2073369026184082,0gquyaos
2405,1.1857547760009766,ufsc2yts
2407,1.2360457181930542,0gquyaos
2407,1.2320979833602905,ufsc2yts
2414,1.2567112445831299,0gquyaos
2414,1.179791808128357,ufsc2yts
2418,1.157210111618042,0gquyaos
2418,1.191717267036438,ufsc2yts
2446,1.2290312051773071,0gquyaos
2446,1.1714119911193848,ufsc2yts
2453,1.2340586185455322,0gquyaos
2453,1.2562196254730225,ufsc2yts
2458,1.2222055196762085,0gquyaos
2458,1.2435156106948853,ufsc2yts
2460,1.2136462926864624,0gquyaos
2460,1.2103545665740967,ufsc2yts
2462,1.1793748140335083,0gquyaos
2462,1.1805951595306396,ufsc2yts
2465,1.1752012968063354,0gquyaos
2465,1.19399893283844,ufsc2yts
2478,1.1575074195861816,0gquyaos
2478,1.2604405879974365,ufsc2yts
2501,1.1721104383468628,0gquyaos
2501,1.1859899759292603,ufsc2yts
2555,1.2004857063293457,0gquyaos
2555,1.2048332691192627,ufsc2yts
2581,1.151975154876709,0gquyaos
2581,1.2337753772735596,ufsc2yts
2589,1.2195088863372803,0gquyaos
2589,1.2185019254684448,ufsc2yts
2607,1.2405520677566528,0gquyaos
2607,1.2385637760162354,ufsc2yts
2635,1.1837663650512695,0gquyaos
2635,1.1581133604049683,ufsc2yts
2655,1.2672287225723267,0gquyaos
2655,1.185838222503662,ufsc2yts
2723,1.2430660724639893,0gquyaos
2723,1.249329924583435,ufsc2yts
2725,1.2176681756973267,0gquyaos
2725,1.1961448192596436,ufsc2yts
2749,1.2130601406097412,0gquyaos
2749,1.1701432466506958,ufsc2yts
2756,1.2121189832687378,0gquyaos
2756,1.204397439956665,ufsc2yts
2767,1.2036489248275757,0gquyaos
2767,1.2464221715927124,ufsc2yts
2779,1.1819218397140503,0gquyaos
2779,1.09992253780365,ufsc2yts
2786,1.208720088005066,0gquyaos
2786,1.1889431476593018,ufsc2yts
2788,1.2276898622512817,0gquyaos
2788,1.211521863937378,ufsc2yts
2859,1.2072529792785645,0gquyaos
2859,1.1875295639038086,ufsc2yts
2864,1.1982601881027222,0gquyaos
2864,1.1856358051300049,ufsc2yts
2909,1.2385824918746948,0gquyaos
2909,1.186269998550415,ufsc2yts
2976,1.228665828704834,0gquyaos
2976,1.2256823778152466,ufsc2yts
2985,1.2008193731307983,0gquyaos
2985,1.1885786056518555,ufsc2yts
3007,1.2475301027297974,0gquyaos
3007,1.193555474281311,ufsc2yts
3077,1.197619915008545,0gquyaos
3077,1.1854522228240967,ufsc2yts
3092,1.212247371673584,0gquyaos
3092,1.1784895658493042,ufsc2yts
3093,1.2245107889175415,0gquyaos
3093,1.1723257303237915,ufsc2yts
3123,1.1817559003829956,0gquyaos
3123,1.2192593812942505,ufsc2yts
3181,1.1869062185287476,0gquyaos
3181,1.212233543395996,ufsc2yts
3189,1.1704092025756836,0gquyaos
3189,1.2146706581115723,ufsc2yts
3199,1.2338534593582153,0gquyaos
3199,1.2594391107559204,ufsc2yts
3201,1.2086009979248047,0gquyaos
3201,1.21491277217865,ufsc2yts
3255,1.1691083908081055,0gquyaos
3255,1.196926236152649,ufsc2yts
3272,1.1905320882797241,0gquyaos
3272,1.2137655019760132,ufsc2yts
3294,1.2061188220977783,0gquyaos
3294,1.1658687591552734,ufsc2yts
3299,1.1878916025161743,0gquyaos
3299,1.1602838039398193,ufsc2yts
3318,1.2260587215423584,0gquyaos
3318,1.2146658897399902,ufsc2yts
3321,1.173343300819397,0gquyaos
3321,1.2486668825149536,ufsc2yts
3333,1.2118810415267944,0gquyaos
3333,1.2398107051849365,ufsc2yts
3336,1.2073712348937988,0gquyaos
3336,1.1930196285247803,ufsc2yts
3373,1.1719790697097778,0gquyaos
3373,1.194103479385376,ufsc2yts
3374,1.1927597522735596,0gquyaos
3374,1.1696311235427856,ufsc2yts
3399,1.2186115980148315,0gquyaos
3399,1.273428201675415,ufsc2yts
3425,1.1583675146102905,0gquyaos
3425,1.2353544235229492,ufsc2yts
3426,1.2050966024398804,0gquyaos
3426,1.1313098669052124,ufsc2yts
3440,1.173577904701233,0gquyaos
3440,1.2315089702606201,ufsc2yts
3442,1.2087295055389404,0gquyaos
3442,1.2125874757766724,ufsc2yts
3448,1.2256267070770264,0gquyaos
3448,1.1710904836654663,ufsc2yts
3506,1.212129831314087,0gquyaos
3506,1.1997123956680298,ufsc2yts
3559,1.1854609251022339,0gquyaos
3559,1.2002073526382446,ufsc2yts
3562,1.197239637374878,0gquyaos
3562,1.2131255865097046,ufsc2yts
3574,1.2261897325515747,0gquyaos
3574,1.1825886964797974,ufsc2yts
3610,1.1900203227996826,0gquyaos
3610,1.1689136028289795,ufsc2yts
3611,1.1906089782714844,0gquyaos
3611,1.1582367420196533,ufsc2yts
3628,1.2494983673095703,0gquyaos
3628,1.2006992101669312,ufsc2yts
3657,1.2173105478286743,0gquyaos
3657,1.1840417385101318,ufsc2yts
3658,1.1947232484817505,0gquyaos
3658,1.2143031358718872,ufsc2yts
3675,1.1669933795928955,0gquyaos
3675,1.2120428085327148,ufsc2yts
3690,1.2235636711120605,0gquyaos
3690,1.1801339387893677,ufsc2yts
3699,1.236006498336792,0gquyaos
3699,1.2560570240020752,ufsc2yts
3703,1.1701266765594482,0gquyaos
3703,1.1757732629776,ufsc2yts
3706,1.173624873161316,0gquyaos
3706,1.2223008871078491,ufsc2yts
3733,1.171385645866394,0gquyaos
3733,1.2689203023910522,ufsc2yts
3788,1.2253206968307495,0gquyaos
3788,1.2087661027908325,ufsc2yts
3802,1.2150754928588867,0gquyaos
3802,1.255393385887146,ufsc2yts
3816,1.1356065273284912,0gquyaos
3816,1.2458469867706299,ufsc2yts
3830,1.222772240638733,0gquyaos
3830,1.1987950801849365,ufsc2yts
3869,1.1639717817306519,0gquyaos
3869,1.164871335029602,ufsc2yts
3872,1.237017035484314,0gquyaos
3872,1.2247209548950195,ufsc2yts
3880,1.1769740581512451,0gquyaos
3880,1.2183228731155396,ufsc2yts
3897,1.1583263874053955,0gquyaos
3897,1.1904441118240356,ufsc2yts
3902,1.1863459348678589,0gquyaos
3902,1.1920597553253174,ufsc2yts
3907,1.2194684743881226,0gquyaos
3907,1.1673765182495117,ufsc2yts
3913,1.203343152999878,0gquyaos
3913,1.163761019706726,ufsc2yts
3926,1.1980667114257812,0gquyaos
3926,1.2462646961212158,ufsc2yts
3937,1.1913915872573853,0gquyaos
3937,1.2005523443222046,ufsc2yts
3955,1.2297074794769287,0gquyaos
3955,1.1853445768356323,ufsc2yts
3964,1.1867743730545044,0gquyaos
3964,1.1972780227661133,ufsc2yts
3971,1.2391680479049683,0gquyaos
3971,1.199937343597412,ufsc2yts
4001,1.2031434774398804,0gquyaos
4001,1.2209464311599731,ufsc2yts
4023,1.1993178129196167,0gquyaos
4023,1.217198133468628,ufsc2yts
4040,1.2034697532653809,0gquyaos
4040,1.1875152587890625,ufsc2yts
4065,1.1764086484909058,0gquyaos
4065,1.1373651027679443,ufsc2yts
4081,1.222368836402893,0gquyaos
4081,1.2021312713623047,ufsc2yts
4100,1.1980526447296143,0gquyaos
4100,1.2099145650863647,ufsc2yts
4102,1.2663958072662354,0gquyaos
4102,1.2072359323501587,ufsc2yts
4122,1.20289945602417,0gquyaos
4122,1.2378580570220947,ufsc2yts
4128,1.16948401927948,0gquyaos
4128,1.225501537322998,ufsc2yts
4147,1.2133005857467651,0gquyaos
4147,1.209644079208374,ufsc2yts
4164,1.1842048168182373,0gquyaos
4164,1.168241262435913,ufsc2yts
4168,1.1750972270965576,0gquyaos
4168,1.1930252313613892,ufsc2yts
4169,1.1845433712005615,0gquyaos
4169,1.1790767908096313,ufsc2yts
4176,1.2262977361679077,0gquyaos
4176,1.1474545001983643,ufsc2yts
4182,1.2005630731582642,0gquyaos
4182,1.2257508039474487,ufsc2yts
4222,1.186527967453003,0gquyaos
4222,1.1875522136688232,ufsc2yts
4230,1.1855088472366333,0gquyaos
4230,1.225792646408081,ufsc2yts
4237,1.2541968822479248,0gquyaos
4237,1.1998884677886963,ufsc2yts
4243,1.183802604675293,0gquyaos
4243,1.2021030187606812,ufsc2yts
4253,1.1911485195159912,0gquyaos
4253,1.2261548042297363,ufsc2yts
4311,1.1918693780899048,0gquyaos
4311,1.1815932989120483,ufsc2yts
4334,1.2358800172805786,0gquyaos
4334,1.2229831218719482,ufsc2yts
4336,1.1424791812896729,0gquyaos
4336,1.1595916748046875,ufsc2yts
4344,1.2286419868469238,0gquyaos
4344,1.2413909435272217,ufsc2yts
4365,1.1947920322418213,0gquyaos
4365,1.2020198106765747,ufsc2yts
4391,1.1302852630615234,0gquyaos
4391,1.1668462753295898,ufsc2yts
4404,1.175695538520813,0gquyaos
4404,1.2030003070831299,ufsc2yts
4490,1.2200218439102173,0gquyaos
4490,1.2124284505844116,ufsc2yts
4520,1.1955726146697998,0gquyaos
4520,1.2256532907485962,ufsc2yts
4531,1.2010184526443481,0gquyaos
4531,1.2366119623184204,ufsc2yts
4538,1.1985021829605103,0gquyaos
4538,1.1777477264404297,ufsc2yts
4545,1.2083868980407715,0gquyaos
4545,1.206463098526001,ufsc2yts
4548,1.2078524827957153,0gquyaos
4548,1.221717357635498,ufsc2yts
4550,1.1718502044677734,0gquyaos
4550,1.2201977968215942,ufsc2yts
4566,1.162612795829773,0gquyaos
4566,1.198347568511963,ufsc2yts
4597,1.1820104122161865,0gquyaos
4597,1.2803491353988647,ufsc2yts
4602,1.1745985746383667,0gquyaos
4602,1.229182481765747,ufsc2yts
4604,1.1568082571029663,0gquyaos
4604,1.2829169034957886,ufsc2yts
4616,1.1381481885910034,0gquyaos
4616,1.1701130867004395,ufsc2yts
4649,1.2293148040771484,0gquyaos
4649,1.1949636936187744,ufsc2yts
4671,1.1898325681686401,0gquyaos
4671,1.179124116897583,ufsc2yts
4709,1.2040032148361206,0gquyaos
4709,1.196974754333496,ufsc2yts
4733,1.1501761674880981,0gquyaos
4733,1.212613582611084,ufsc2yts
4760,1.1926257610321045,0gquyaos
4760,1.213158369064331,ufsc2yts
4765,1.1499511003494263,0gquyaos
4765,1.1423369646072388,ufsc2yts
4777,1.2013517618179321,0gquyaos
4777,1.2060476541519165,ufsc2yts
4812,1.1789219379425049,0gquyaos
4812,1.1614693403244019,ufsc2yts
4854,1.1723288297653198,0gquyaos
4854,1.2481664419174194,ufsc2yts
4866,1.1980671882629395,0gquyaos
4866,1.156346082687378,ufsc2yts
4867,1.1561145782470703,0gquyaos
4867,1.1685887575149536,ufsc2yts
4872,1.1915260553359985,0gquyaos
4872,1.1970853805541992,ufsc2yts
4876,1.2015560865402222,0gquyaos
4876,1.2210320234298706,ufsc2yts
4883,1.1937965154647827,0gquyaos
4883,1.16018545627594,ufsc2yts
4910,1.1824647188186646,0gquyaos
4910,1.2468353509902954,ufsc2yts
4927,1.1946943998336792,0gquyaos
4927,1.1614365577697754,ufsc2yts
4947,1.2310017347335815,0gquyaos
4947,1.2122913599014282,ufsc2yts
4975,1.2081339359283447,0gquyaos
4975,1.2262804508209229,ufsc2yts
4996,1.1821550130844116,0gquyaos
4996,1.2100778818130493,ufsc2yts
4997,1.1814063787460327,0gquyaos
4997,1.1670721769332886,ufsc2yts
5037,1.2252652645111084,0gquyaos
5037,1.2017768621444702,ufsc2yts
5048,1.2265267372131348,0gquyaos
5048,1.1395759582519531,ufsc2yts
5098,1.2332254648208618,0gquyaos
5098,1.2108577489852905,ufsc2yts
5122,1.148072361946106,0gquyaos
5122,1.2261290550231934,ufsc2yts
5140,1.245041012763977,0gquyaos
5140,1.1616647243499756,ufsc2yts
5155,1.1272380352020264,0gquyaos
5155,1.1775116920471191,ufsc2yts
5169,1.2026246786117554,0gquyaos
5169,1.1988499164581299,ufsc2yts
5193,1.1899148225784302,0gquyaos
5193,1.2052583694458008,ufsc2yts
5207,1.146819829940796,0gquyaos
5207,1.2112160921096802,ufsc2yts
5230,1.2068034410476685,0gquyaos
5230,1.2130401134490967,ufsc2yts
5266,1.1593313217163086,0gquyaos
5266,1.1632132530212402,ufsc2yts
5283,1.2828117609024048,0gquyaos
5283,1.1804691553115845,ufsc2yts
5308,1.1843775510787964,0gquyaos
5308,1.2156034708023071,ufsc2yts
5336,1.2011202573776245,0gquyaos
5336,1.2530953884124756,ufsc2yts
5357,1.201018214225769,0gquyaos
5357,1.1948020458221436,ufsc2yts
5360,1.1804853677749634,0gquyaos
5360,1.1925415992736816,ufsc2yts
5388,1.1558210849761963,0gquyaos
5388,1.123210072517395,ufsc2yts
5407,1.2396636009216309,0gquyaos
5407,1.1802376508712769,ufsc2yts
5451,1.1990748643875122,0gquyaos
5451,1.1973801851272583,ufsc2yts
5461,1.1661971807479858,0gquyaos
5461,1.1938953399658203,ufsc2yts
5475,1.1281025409698486,0gquyaos
5475,1.1909435987472534,ufsc2yts
5489,1.165855884552002,0gquyaos
5489,1.1352192163467407,ufsc2yts
5531,1.2046787738800049,0gquyaos
5531,1.1910626888275146,ufsc2yts
5542,1.2399256229400635,0gquyaos
5542,1.2060940265655518,ufsc2yts
5547,1.2198210954666138,0gquyaos
5547,1.197568655014038,ufsc2yts
5555,1.2329157590866089,0gquyaos
5555,1.180051326751709,ufsc2yts
5556,1.1721711158752441,0gquyaos
5556,1.252529263496399,ufsc2yts
5589,1.2241438627243042,0gquyaos
5589,1.1889864206314087,ufsc2yts
5606,1.222337007522583,0gquyaos
5606,1.1652530431747437,ufsc2yts
5611,1.2124342918395996,0gquyaos
5611,1.1704210042953491,ufsc2yts
5645,1.260770320892334,0gquyaos
5645,1.1627684831619263,ufsc2yts
5655,1.180556058883667,0gquyaos
5655,1.2212170362472534,ufsc2yts
5660,1.167493462562561,0gquyaos
5660,1.1553528308868408,ufsc2yts
5705,1.1864887475967407,0gquyaos
5705,1.2055230140686035,ufsc2yts
5710,1.1729252338409424,0gquyaos
5710,1.0977386236190796,ufsc2yts
5711,1.153290867805481,0gquyaos
5711,1.2037495374679565,ufsc2yts
5720,1.12503981590271,0gquyaos
5720,1.193558931350708,ufsc2yts
5732,1.205946922302246,0gquyaos
5732,1.1973652839660645,ufsc2yts
5744,1.21086585521698,0gquyaos
5744,1.1294487714767456,ufsc2yts
5759,1.2223848104476929,0gquyaos
5759,1.188599705696106,ufsc2yts
5806,1.1682209968566895,0gquyaos
5806,1.2110081911087036,ufsc2yts
5823,1.2495689392089844,0gquyaos
5823,1.1829067468643188,ufsc2yts
5828,1.165541648864746,0gquyaos
5828,1.1979557275772095,ufsc2yts
5829,1.218465805053711,0gquyaos
5829,1.1905370950698853,ufsc2yts
5843,1.1800429821014404,0gquyaos
5843,1.1561375856399536,ufsc2yts
5866,1.1688528060913086,0gquyaos
5866,1.1809141635894775,ufsc2yts
5867,1.1673890352249146,0gquyaos
5867,1.2070120573043823,ufsc2yts
5878,1.217636227607727,0gquyaos
5878,1.193475365638733,ufsc2yts
5935,1.1450875997543335,0gquyaos
5935,1.2025038003921509,ufsc2yts
5937,1.2035853862762451,0gquyaos
5937,1.208984375,ufsc2yts
5944,1.163124680519104,0gquyaos
5944,1.2389843463897705,ufsc2yts
5963,1.1675972938537598,0gquyaos
5963,1.1944843530654907,ufsc2yts
5979,1.1791908740997314,0gquyaos
5979,1.151602864265442,ufsc2yts
5985,1.1318602561950684,0gquyaos
5985,1.1994818449020386,ufsc2yts
6012,1.171195387840271,0gquyaos
6012,1.1913504600524902,ufsc2yts
6033,1.2082781791687012,0gquyaos
6033,1.1630957126617432,ufsc2yts
6052,1.191879391670227,0gquyaos
6052,1.2027692794799805,ufsc2yts
6067,1.1816641092300415,0gquyaos
6067,1.2093878984451294,ufsc2yts
6074,1.184889316558838,0gquyaos
6074,1.1533042192459106,ufsc2yts
6079,1.233664870262146,0gquyaos
6079,1.1846661567687988,ufsc2yts
6086,1.2322361469268799,0gquyaos
6086,1.1699150800704956,ufsc2yts
6092,1.1749883890151978,0gquyaos
6092,1.2396246194839478,ufsc2yts
6101,1.1785624027252197,0gquyaos
6101,1.208445429801941,ufsc2yts
6109,1.1401134729385376,0gquyaos
6109,1.181073546409607,ufsc2yts
6116,1.2137222290039062,0gquyaos
6116,1.1699280738830566,ufsc2yts
6131,1.198058009147644,0gquyaos
6131,1.1774792671203613,ufsc2yts
6156,1.171781063079834,0gquyaos
6156,1.1677570343017578,ufsc2yts
6169,1.162975549697876,0gquyaos
6169,1.174075722694397,ufsc2yts
6185,1.1982735395431519,0gquyaos
6185,1.2230401039123535,ufsc2yts
6194,1.2244572639465332,0gquyaos
6194,1.1222959756851196,ufsc2yts
6202,1.2028937339782715,0gquyaos
