_step,train/CE loss,_segment
170,1.4013625383377075,j9nypgrc
171,1.5046826601028442,j9nypgrc
172,1.4201178550720215,j9nypgrc
173,1.442394733428955,j9nypgrc
174,1.3756386041641235,j9nypgrc
175,1.2253684997558594,j9nypgrc
176,1.4490008354187012,j9nypgrc
177,1.4417896270751953,j9nypgrc
178,1.4214975833892822,j9nypgrc
179,1.3698160648345947,j9nypgrc
180,1.352715253829956,j9nypgrc
181,1.4401271343231201,j9nypgrc
182,1.4575730562210083,j9nypgrc
183,1.4604040384292603,j9nypgrc
184,1.4838690757751465,j9nypgrc
185,1.4034278392791748,j9nypgrc
186,1.443832278251648,j9nypgrc
187,1.4139186143875122,j9nypgrc
188,1.4737383127212524,j9nypgrc
189,1.346449851989746,j9nypgrc
190,1.5035834312438965,j9nypgrc
191,1.4229397773742676,j9nypgrc
192,1.39608633518219,j9nypgrc
193,1.4376226663589478,j9nypgrc
194,1.4451180696487427,j9nypgrc
195,1.4657888412475586,j9nypgrc
196,1.5019901990890503,j9nypgrc
197,1.3465365171432495,j9nypgrc
198,1.4721451997756958,j9nypgrc
199,1.3064583539962769,j9nypgrc
200,1.4083619117736816,j9nypgrc
201,1.4555243253707886,j9nypgrc
202,1.4128888845443726,j9nypgrc
203,1.4294588565826416,j9nypgrc
204,1.4510068893432617,j9nypgrc
205,1.4407633543014526,j9nypgrc
206,1.3968732357025146,j9nypgrc
207,1.3983417749404907,j9nypgrc
208,1.4453749656677246,j9nypgrc
209,1.4393842220306396,j9nypgrc
210,1.3759263753890991,j9nypgrc
211,1.4496114253997803,j9nypgrc
212,1.4199810028076172,j9nypgrc
213,1.4615329504013062,j9nypgrc
214,1.4764225482940674,j9nypgrc
215,1.4204132556915283,j9nypgrc
216,1.4771989583969116,j9nypgrc
217,1.3974381685256958,j9nypgrc
218,1.4077023267745972,j9nypgrc
219,1.442441701889038,j9nypgrc
220,1.4583969116210938,j9nypgrc
221,1.4231245517730713,j9nypgrc
222,1.4787046909332275,j9nypgrc
223,1.4833662509918213,j9nypgrc
224,1.3648220300674438,j9nypgrc
225,1.3854401111602783,j9nypgrc
226,1.4911142587661743,j9nypgrc
227,1.3850743770599365,j9nypgrc
228,1.384108066558838,j9nypgrc
229,1.4311511516571045,j9nypgrc
230,1.4263830184936523,j9nypgrc
231,1.4279670715332031,j9nypgrc
232,1.4450359344482422,j9nypgrc
233,1.407402753829956,j9nypgrc
234,1.3930436372756958,j9nypgrc
235,1.3505467176437378,j9nypgrc
236,1.497297763824463,j9nypgrc
237,1.3670786619186401,j9nypgrc
238,1.4191049337387085,j9nypgrc
239,1.4235082864761353,j9nypgrc
240,1.3835340738296509,j9nypgrc
241,1.4296236038208008,j9nypgrc
242,1.430376410484314,j9nypgrc
243,1.459692120552063,j9nypgrc
244,1.3927035331726074,j9nypgrc
245,1.3728114366531372,j9nypgrc
246,1.4917700290679932,j9nypgrc
247,1.3650376796722412,j9nypgrc
248,1.4727236032485962,j9nypgrc
249,1.447050929069519,j9nypgrc
250,1.4967001676559448,j9nypgrc
251,1.4091869592666626,j9nypgrc
252,1.4382740259170532,j9nypgrc
253,1.4202624559402466,j9nypgrc
254,1.45772385597229,j9nypgrc
255,1.3666980266571045,j9nypgrc
256,1.3980849981307983,j9nypgrc
257,1.3784853219985962,j9nypgrc
258,1.4567816257476807,j9nypgrc
259,1.3381725549697876,j9nypgrc
260,1.3375587463378906,j9nypgrc
261,1.4617969989776611,j9nypgrc
262,1.3401497602462769,j9nypgrc
263,1.4414293766021729,j9nypgrc
264,1.3248865604400635,j9nypgrc
265,1.4437730312347412,j9nypgrc
266,1.4709559679031372,j9nypgrc
267,1.448196291923523,j9nypgrc
268,1.4324376583099365,j9nypgrc
269,1.4704656600952148,j9nypgrc
270,1.4115668535232544,j9nypgrc
271,1.4904841184616089,j9nypgrc
272,1.4292205572128296,j9nypgrc
273,1.3671059608459473,j9nypgrc
274,1.4267807006835938,j9nypgrc
275,1.4632023572921753,j9nypgrc
276,1.4528272151947021,j9nypgrc
277,1.383468747138977,j9nypgrc
278,1.5126187801361084,j9nypgrc
279,1.4228328466415405,j9nypgrc
280,1.4464744329452515,j9nypgrc
281,1.4794899225234985,j9nypgrc
282,1.3165971040725708,j9nypgrc
283,1.391839623451233,j9nypgrc
284,1.45097815990448,j9nypgrc
285,1.4579004049301147,j9nypgrc
286,1.4659507274627686,j9nypgrc
287,1.443473219871521,j9nypgrc
288,1.4074383974075317,j9nypgrc
289,1.4941189289093018,j9nypgrc
290,1.4125443696975708,j9nypgrc
291,1.3271899223327637,j9nypgrc
292,1.4774539470672607,j9nypgrc
293,1.3795679807662964,j9nypgrc
294,1.492733359336853,j9nypgrc
295,1.3564406633377075,j9nypgrc
296,1.4222369194030762,j9nypgrc
297,1.3753767013549805,j9nypgrc
298,1.3583580255508423,j9nypgrc
299,1.3792754411697388,j9nypgrc
300,1.4217495918273926,j9nypgrc
301,1.4101808071136475,j9nypgrc
302,1.414750576019287,j9nypgrc
303,1.402303695678711,j9nypgrc
304,1.5270394086837769,j9nypgrc
305,1.486067771911621,j9nypgrc
306,1.4598486423492432,j9nypgrc
307,1.425661325454712,j9nypgrc
308,1.511950135231018,j9nypgrc
309,1.4066137075424194,j9nypgrc
310,1.405385136604309,j9nypgrc
311,1.40932297706604,j9nypgrc
312,1.4793899059295654,j9nypgrc
313,1.4080018997192383,j9nypgrc
314,1.4454169273376465,j9nypgrc
315,1.4885166883468628,j9nypgrc
316,1.4152222871780396,j9nypgrc
317,1.4581892490386963,j9nypgrc
318,1.438545823097229,j9nypgrc
319,1.4416807889938354,j9nypgrc
320,1.4172399044036865,j9nypgrc
321,1.4154844284057617,j9nypgrc
322,1.444732427597046,j9nypgrc
323,1.4987130165100098,j9nypgrc
324,1.4087878465652466,j9nypgrc
325,1.4356623888015747,j9nypgrc
326,1.4438793659210205,j9nypgrc
327,1.4089847803115845,j9nypgrc
328,1.4378199577331543,j9nypgrc
329,1.4309728145599365,j9nypgrc
330,1.4426522254943848,j9nypgrc
331,1.4217596054077148,j9nypgrc
332,1.411346435546875,j9nypgrc
333,1.3950999975204468,j9nypgrc
334,1.4302465915679932,j9nypgrc
335,1.4815834760665894,j9nypgrc
336,1.4730491638183594,j9nypgrc
337,1.4375534057617188,j9nypgrc
338,1.468654990196228,j9nypgrc
339,1.3803126811981201,j9nypgrc
340,1.3780635595321655,j9nypgrc
341,1.4651222229003906,j9nypgrc
342,1.4931918382644653,j9nypgrc
343,1.4689089059829712,j9nypgrc
344,1.4339133501052856,j9nypgrc
345,1.4254205226898193,j9nypgrc
346,1.4279658794403076,j9nypgrc
347,1.4153059720993042,j9nypgrc
348,1.4545286893844604,j9nypgrc
349,1.3860613107681274,j9nypgrc
350,1.3758740425109863,j9nypgrc
351,1.4145961999893188,j9nypgrc
352,1.3959344625473022,j9nypgrc
353,1.4160573482513428,j9nypgrc
354,1.460981845855713,j9nypgrc
355,1.34690523147583,j9nypgrc
356,1.402174711227417,j9nypgrc
357,1.4776514768600464,j9nypgrc
358,1.4291296005249023,j9nypgrc
359,1.3282420635223389,j9nypgrc
360,1.3948895931243896,j9nypgrc
361,1.4917032718658447,j9nypgrc
362,1.4210072755813599,j9nypgrc
363,1.4236419200897217,j9nypgrc
364,1.3761744499206543,j9nypgrc
365,1.469303846359253,j9nypgrc
366,1.462206244468689,j9nypgrc
367,1.3918684720993042,j9nypgrc
368,1.4840247631072998,j9nypgrc
369,1.422520637512207,j9nypgrc
370,1.3710777759552002,j9nypgrc
371,1.4228217601776123,j9nypgrc
372,1.4199563264846802,j9nypgrc
373,1.4479186534881592,j9nypgrc
374,1.337192177772522,j9nypgrc
375,1.4002102613449097,j9nypgrc
376,1.4004883766174316,j9nypgrc
377,1.4815412759780884,j9nypgrc
378,1.4521175622940063,j9nypgrc
379,1.4747233390808105,j9nypgrc
380,1.4407565593719482,j9nypgrc
381,1.4294039011001587,j9nypgrc
382,1.3747133016586304,j9nypgrc
383,1.3945673704147339,j9nypgrc
384,1.4060544967651367,j9nypgrc
385,1.4324692487716675,j9nypgrc
386,1.4267430305480957,j9nypgrc
387,1.4136837720870972,j9nypgrc
388,1.4265973567962646,j9nypgrc
389,1.48421311378479,j9nypgrc
390,1.4452526569366455,j9nypgrc
391,1.497741937637329,j9nypgrc
392,1.357803463935852,j9nypgrc
393,1.442815899848938,j9nypgrc
394,1.461537480354309,j9nypgrc
395,1.4723752737045288,j9nypgrc
396,1.450857162475586,j9nypgrc
397,1.4541041851043701,j9nypgrc
398,1.4817571640014648,j9nypgrc
399,1.4517822265625,j9nypgrc
400,1.4550856351852417,j9nypgrc
401,1.435840368270874,j9nypgrc
402,1.3889602422714233,j9nypgrc
403,1.4264329671859741,j9nypgrc
404,1.4393998384475708,j9nypgrc
405,1.4986789226531982,j9nypgrc
406,1.4103432893753052,j9nypgrc
407,1.401490569114685,j9nypgrc
408,1.3866093158721924,j9nypgrc
409,1.445727825164795,j9nypgrc
410,1.534287929534912,j9nypgrc
411,1.4625040292739868,j9nypgrc
412,1.4612376689910889,j9nypgrc
413,1.4343396425247192,j9nypgrc
414,1.449643611907959,j9nypgrc
415,1.4367427825927734,j9nypgrc
416,1.385212779045105,j9nypgrc
417,1.5333524942398071,j9nypgrc
418,1.497942328453064,j9nypgrc
419,1.5021289587020874,j9nypgrc
420,1.5076028108596802,j9nypgrc
421,1.4301121234893799,j9nypgrc
422,1.4429508447647095,j9nypgrc
423,1.4043785333633423,j9nypgrc
424,1.3695650100708008,j9nypgrc
425,1.507152795791626,j9nypgrc
426,1.4692785739898682,j9nypgrc
427,1.449700951576233,j9nypgrc
428,1.418310523033142,j9nypgrc
429,1.335620641708374,j9nypgrc
430,1.4668264389038086,j9nypgrc
431,1.4745584726333618,j9nypgrc
432,1.3946524858474731,j9nypgrc
433,1.4232268333435059,j9nypgrc
434,1.45466148853302,j9nypgrc
435,1.4121743440628052,j9nypgrc
436,1.4880478382110596,j9nypgrc
437,1.451217770576477,j9nypgrc
438,1.4725399017333984,j9nypgrc
439,1.379504680633545,j9nypgrc
440,1.4277609586715698,j9nypgrc
441,1.3432337045669556,j9nypgrc
442,1.4076404571533203,j9nypgrc
443,1.4291338920593262,j9nypgrc
444,1.402029275894165,j9nypgrc
445,1.4383063316345215,j9nypgrc
446,1.4438409805297852,j9nypgrc
447,1.4740020036697388,j9nypgrc
448,1.4426196813583374,j9nypgrc
449,1.4505267143249512,j9nypgrc
450,1.391492247581482,j9nypgrc
451,1.4260327816009521,j9nypgrc
452,1.3972837924957275,j9nypgrc
453,1.4617410898208618,j9nypgrc
454,1.4352940320968628,j9nypgrc
455,1.3953204154968262,j9nypgrc
456,1.5298023223876953,j9nypgrc
457,1.4398645162582397,j9nypgrc
458,1.443606972694397,j9nypgrc
459,1.438650369644165,j9nypgrc
460,1.4534978866577148,j9nypgrc
461,1.4052350521087646,j9nypgrc
462,1.413248062133789,j9nypgrc
463,1.4573521614074707,j9nypgrc
464,1.4064817428588867,j9nypgrc
465,1.4746739864349365,j9nypgrc
466,1.4168405532836914,j9nypgrc
467,1.4443305730819702,j9nypgrc
468,1.432221531867981,j9nypgrc
469,1.3275041580200195,j9nypgrc
470,1.3999896049499512,j9nypgrc
471,1.409873366355896,j9nypgrc
472,1.3559399843215942,j9nypgrc
473,1.43380606174469,j9nypgrc
474,1.3799688816070557,j9nypgrc
475,1.4180911779403687,j9nypgrc
476,1.3868119716644287,j9nypgrc
477,1.4549808502197266,j9nypgrc
478,1.462123990058899,j9nypgrc
479,1.4560163021087646,j9nypgrc
480,1.3792507648468018,j9nypgrc
481,1.4437484741210938,j9nypgrc
482,1.3881289958953857,j9nypgrc
483,1.4139900207519531,j9nypgrc
484,1.405450701713562,j9nypgrc
485,1.410586953163147,j9nypgrc
486,1.4278932809829712,j9nypgrc
487,1.3125618696212769,j9nypgrc
488,1.3603825569152832,j9nypgrc
489,1.4723644256591797,j9nypgrc
490,1.498473882675171,j9nypgrc
491,1.3413194417953491,j9nypgrc
492,1.3682341575622559,j9nypgrc
493,1.398236870765686,j9nypgrc
494,1.393172264099121,j9nypgrc
495,1.452697515487671,j9nypgrc
496,1.413355827331543,j9nypgrc
497,1.407058835029602,j9nypgrc
498,1.4405931234359741,j9nypgrc
499,1.4418387413024902,j9nypgrc
500,1.3664848804473877,j9nypgrc
501,1.433604121208191,j9nypgrc
502,1.4607492685317993,j9nypgrc
503,1.451061725616455,j9nypgrc
504,1.4661668539047241,j9nypgrc
505,1.423227310180664,j9nypgrc
506,1.41643226146698,j9nypgrc
507,1.4060286283493042,j9nypgrc
508,1.3894157409667969,j9nypgrc
509,1.4803552627563477,j9nypgrc
510,1.3715424537658691,j9nypgrc
511,1.495542287826538,j9nypgrc
512,1.4215679168701172,j9nypgrc
513,1.3939838409423828,j9nypgrc
514,1.4168567657470703,j9nypgrc
515,1.4909380674362183,j9nypgrc
516,1.433422565460205,j9nypgrc
517,1.4416437149047852,j9nypgrc
518,1.473009467124939,j9nypgrc
519,1.3989166021347046,j9nypgrc
520,1.478651523590088,j9nypgrc
521,1.5173850059509277,j9nypgrc
522,1.394356369972229,j9nypgrc
523,1.3740898370742798,j9nypgrc
524,1.3659262657165527,j9nypgrc
525,1.4005687236785889,j9nypgrc
526,1.3693203926086426,j9nypgrc
527,1.4232933521270752,j9nypgrc
528,1.4182320833206177,j9nypgrc
529,1.4438565969467163,j9nypgrc
530,1.3546977043151855,j9nypgrc
531,1.3780803680419922,j9nypgrc
532,1.4319208860397339,j9nypgrc
533,1.5264744758605957,j9nypgrc
534,1.4284089803695679,j9nypgrc
535,1.3455464839935303,j9nypgrc
536,1.4852827787399292,j9nypgrc
537,1.4242866039276123,j9nypgrc
538,1.4199471473693848,j9nypgrc
539,1.386207103729248,j9nypgrc
540,1.4106354713439941,j9nypgrc
541,1.4847650527954102,j9nypgrc
542,1.468907117843628,j9nypgrc
543,1.3977159261703491,j9nypgrc
544,1.4598568677902222,j9nypgrc
545,1.4288959503173828,j9nypgrc
546,1.4535681009292603,j9nypgrc
547,1.3728901147842407,j9nypgrc
548,1.4737627506256104,j9nypgrc
549,1.4453208446502686,j9nypgrc
550,1.4029345512390137,j9nypgrc
551,1.4559208154678345,j9nypgrc
552,1.4555857181549072,j9nypgrc
553,1.413821816444397,j9nypgrc
554,1.4713504314422607,j9nypgrc
555,1.3321924209594727,j9nypgrc
556,1.3551689386367798,j9nypgrc
557,1.434804081916809,j9nypgrc
558,1.3437050580978394,j9nypgrc
559,1.335316777229309,j9nypgrc
560,1.309957504272461,j9nypgrc
561,1.437930941581726,j9nypgrc
562,1.5308045148849487,j9nypgrc
563,1.4318158626556396,j9nypgrc
564,1.4369279146194458,j9nypgrc
565,1.4362651109695435,j9nypgrc
566,1.407301425933838,j9nypgrc
567,1.492853045463562,j9nypgrc
568,1.4480680227279663,j9nypgrc
569,1.458706259727478,j9nypgrc
570,1.4551643133163452,j9nypgrc
571,1.4209150075912476,j9nypgrc
572,1.4070357084274292,j9nypgrc
573,1.4360774755477905,j9nypgrc
574,1.4744848012924194,j9nypgrc
575,1.449249029159546,j9nypgrc
576,1.502174973487854,j9nypgrc
577,1.4348514080047607,j9nypgrc
578,1.4748183488845825,j9nypgrc
579,1.4646509885787964,j9nypgrc
580,1.4237011671066284,j9nypgrc
581,1.4940690994262695,j9nypgrc
582,1.4886595010757446,j9nypgrc
583,1.4140827655792236,j9nypgrc
584,1.3558924198150635,j9nypgrc
585,1.420749545097351,j9nypgrc
586,1.4636154174804688,j9nypgrc
587,1.481687307357788,j9nypgrc
588,1.443693995475769,j9nypgrc
589,1.4808121919631958,j9nypgrc
590,1.3621294498443604,j9nypgrc
591,1.4384626150131226,j9nypgrc
592,1.4057812690734863,j9nypgrc
593,1.4551770687103271,j9nypgrc
594,1.4258246421813965,j9nypgrc
595,1.4637902975082397,j9nypgrc
596,1.4181153774261475,j9nypgrc
597,1.4519500732421875,j9nypgrc
598,1.3494558334350586,j9nypgrc
599,1.4218406677246094,j9nypgrc
600,1.389893889427185,j9nypgrc
601,1.3949990272521973,j9nypgrc
602,1.4541785717010498,j9nypgrc
603,1.4077421426773071,j9nypgrc
604,1.4199154376983643,j9nypgrc
605,1.4116995334625244,j9nypgrc
606,1.50889253616333,j9nypgrc
607,1.4034051895141602,j9nypgrc
608,1.4438575506210327,j9nypgrc
609,1.4154715538024902,j9nypgrc
610,1.3721497058868408,j9nypgrc
611,1.415185809135437,j9nypgrc
612,1.4251798391342163,j9nypgrc
613,1.3830211162567139,j9nypgrc
614,1.4358288049697876,j9nypgrc
615,1.4431861639022827,j9nypgrc
616,1.4065347909927368,j9nypgrc
617,1.4333391189575195,j9nypgrc
618,1.4662854671478271,j9nypgrc
619,1.3509432077407837,j9nypgrc
620,1.3807936906814575,j9nypgrc
621,1.3349581956863403,j9nypgrc
622,1.41877019405365,j9nypgrc
623,1.4919509887695312,j9nypgrc
624,1.4628742933273315,j9nypgrc
625,1.3762625455856323,j9nypgrc
626,1.410964012145996,j9nypgrc
627,1.4643858671188354,j9nypgrc
628,1.4987982511520386,j9nypgrc
629,1.378677487373352,j9nypgrc
630,1.3846298456192017,j9nypgrc
631,1.4898271560668945,j9nypgrc
632,1.3994508981704712,j9nypgrc
633,1.4740262031555176,j9nypgrc
634,1.4320454597473145,j9nypgrc
635,1.3863691091537476,j9nypgrc
636,1.4066194295883179,j9nypgrc
637,1.5323610305786133,j9nypgrc
638,1.4261640310287476,j9nypgrc
639,1.3291000127792358,j9nypgrc
640,1.4409708976745605,j9nypgrc
641,1.4619395732879639,j9nypgrc
642,1.419805884361267,j9nypgrc
643,1.305038571357727,j9nypgrc
644,1.4248970746994019,j9nypgrc
645,1.3888174295425415,j9nypgrc
646,1.4841762781143188,j9nypgrc
647,1.3288850784301758,j9nypgrc
648,1.3822625875473022,j9nypgrc
649,1.4167336225509644,j9nypgrc
650,1.4953699111938477,j9nypgrc
651,1.474623441696167,j9nypgrc
652,1.4538012742996216,j9nypgrc
653,1.4605015516281128,j9nypgrc
654,1.4125810861587524,j9nypgrc
655,1.3554997444152832,j9nypgrc
656,1.489401936531067,j9nypgrc
657,1.4689133167266846,j9nypgrc
658,1.4482172727584839,j9nypgrc
659,1.5515453815460205,j9nypgrc
660,1.4156057834625244,j9nypgrc
661,1.442178726196289,j9nypgrc
662,1.393966555595398,j9nypgrc
663,1.4312125444412231,j9nypgrc
664,1.41997230052948,j9nypgrc
665,1.505642294883728,j9nypgrc
666,1.3783228397369385,j9nypgrc
667,1.3989129066467285,j9nypgrc
668,1.4692413806915283,j9nypgrc
669,1.3903603553771973,j9nypgrc
670,1.3332942724227905,j9nypgrc
671,1.4859297275543213,j9nypgrc
672,1.4649429321289062,j9nypgrc
673,1.4266146421432495,j9nypgrc
674,1.4060001373291016,j9nypgrc
675,1.4033489227294922,j9nypgrc
676,1.4268360137939453,j9nypgrc
677,1.3926814794540405,j9nypgrc
678,1.4294190406799316,j9nypgrc
679,1.4336676597595215,j9nypgrc
680,1.4334081411361694,j9nypgrc
681,1.4406222105026245,j9nypgrc
682,1.4123212099075317,j9nypgrc
683,1.425194263458252,j9nypgrc
684,1.4639641046524048,j9nypgrc
685,1.3816393613815308,j9nypgrc
686,1.4400269985198975,j9nypgrc
687,1.4436544179916382,j9nypgrc
688,1.4236059188842773,j9nypgrc
689,1.3684598207473755,j9nypgrc
690,1.420388102531433,j9nypgrc
691,1.456001877784729,j9nypgrc
692,1.426375389099121,j9nypgrc
693,1.3092350959777832,j9nypgrc
694,1.3609142303466797,j9nypgrc
695,1.3799248933792114,j9nypgrc
696,1.4684221744537354,j9nypgrc
697,1.3898987770080566,j9nypgrc
698,1.4547220468521118,j9nypgrc
699,1.3703142404556274,j9nypgrc
700,1.453122615814209,j9nypgrc
701,1.4659746885299683,j9nypgrc
702,1.3862704038619995,j9nypgrc
703,1.394955039024353,j9nypgrc
704,1.447056770324707,j9nypgrc
705,1.4438868761062622,j9nypgrc
706,1.4296765327453613,j9nypgrc
707,1.3059509992599487,j9nypgrc
708,1.4211902618408203,j9nypgrc
709,1.4157487154006958,j9nypgrc
710,1.499816656112671,j9nypgrc
711,1.4291200637817383,j9nypgrc
712,1.4125828742980957,j9nypgrc
713,1.446955919265747,j9nypgrc
714,1.383394479751587,j9nypgrc
715,1.4050555229187012,j9nypgrc
716,1.464900016784668,j9nypgrc
717,1.4451342821121216,j9nypgrc
718,1.3687951564788818,j9nypgrc
719,1.4557384252548218,j9nypgrc
720,1.4766587018966675,j9nypgrc
721,1.418370246887207,j9nypgrc
722,1.4932693243026733,j9nypgrc
723,1.4040037393569946,j9nypgrc
724,1.441481590270996,j9nypgrc
725,1.463033676147461,j9nypgrc
726,1.4457844495773315,j9nypgrc
727,1.3926997184753418,j9nypgrc
728,1.3406903743743896,j9nypgrc
729,1.3156495094299316,j9nypgrc
730,1.4713088274002075,j9nypgrc
731,1.3920954465866089,j9nypgrc
732,1.3990696668624878,j9nypgrc
733,1.3929916620254517,j9nypgrc
734,1.4223463535308838,j9nypgrc
735,1.456070899963379,j9nypgrc
736,1.3808473348617554,j9nypgrc
737,1.3775261640548706,j9nypgrc
738,1.4506515264511108,j9nypgrc
739,1.4425292015075684,j9nypgrc
740,1.4528461694717407,j9nypgrc
741,1.3872427940368652,j9nypgrc
742,1.3994007110595703,j9nypgrc
743,1.5145117044448853,j9nypgrc
