_step,train/CE loss,_segment
469,1.271189570426941,u0waaxom
480,1.2157350778579712,u0waaxom
491,1.2049449682235718,u0waaxom
493,1.2093009948730469,u0waaxom
502,1.1958801746368408,u0waaxom
519,1.1770811080932617,u0waaxom
524,1.1811600923538208,u0waaxom
539,1.152019739151001,u0waaxom
542,1.185764193534851,u0waaxom
546,1.1819394826889038,u0waaxom
548,1.224918007850647,u0waaxom
565,1.1819236278533936,u0waaxom
571,1.205578327178955,u0waaxom
612,1.1899471282958984,u0waaxom
614,1.2005754709243774,u0waaxom
618,1.1510133743286133,u0waaxom
623,1.2033015489578247,u0waaxom
626,1.168355107307434,u0waaxom
638,1.266420602798462,u0waaxom
643,1.2145942449569702,u0waaxom
644,1.1343759298324585,u0waaxom
650,1.2173793315887451,u0waaxom
653,1.196728229522705,u0waaxom
654,1.1665711402893066,u0waaxom
677,1.2059050798416138,u0waaxom
681,1.228777289390564,u0waaxom
693,1.2018563747406006,u0waaxom
699,1.199344277381897,u0waaxom
708,1.2120848894119263,u0waaxom
714,1.2383304834365845,u0waaxom
721,1.2261147499084473,u0waaxom
730,1.2314214706420898,u0waaxom
734,1.2047882080078125,u0waaxom
752,1.2003488540649414,u0waaxom
757,1.2603942155838013,u0waaxom
769,1.2789617776870728,u0waaxom
783,1.1661975383758545,u0waaxom
791,1.191401481628418,u0waaxom
803,1.2080988883972168,u0waaxom
837,1.2079137563705444,u0waaxom
839,1.2509127855300903,u0waaxom
841,1.2181283235549927,u0waaxom
847,1.2570985555648804,u0waaxom
855,1.2571218013763428,u0waaxom
868,1.2042514085769653,u0waaxom
877,1.167759656906128,u0waaxom
884,1.202658772468567,u0waaxom
885,1.242087721824646,u0waaxom
904,1.2253139019012451,u0waaxom
905,1.1912643909454346,u0waaxom
910,1.226561188697815,u0waaxom
912,1.1905226707458496,u0waaxom
920,1.236850619316101,u0waaxom
922,1.2054767608642578,u0waaxom
925,1.1896857023239136,u0waaxom
928,1.1833088397979736,u0waaxom
940,1.1996232271194458,u0waaxom
941,1.1570218801498413,u0waaxom
946,1.238311767578125,u0waaxom
948,1.228392243385315,u0waaxom
972,1.289197325706482,u0waaxom
982,1.1900513172149658,u0waaxom
993,1.1653375625610352,u0waaxom
998,1.1655666828155518,u0waaxom
1001,1.1792877912521362,u0waaxom
1034,1.2220458984375,u0waaxom
1035,1.2498786449432373,u0waaxom
1037,1.1546696424484253,u0waaxom
1042,1.1780177354812622,u0waaxom
1043,1.2175610065460205,u0waaxom
1049,1.265014886856079,u0waaxom
1056,1.210862159729004,u0waaxom
1068,1.2594565153121948,u0waaxom
1071,1.194114089012146,u0waaxom
1073,1.2624512910842896,u0waaxom
1076,1.232101321220398,u0waaxom
1084,1.2093359231948853,u0waaxom
1101,1.2111246585845947,u0waaxom
1130,1.2380166053771973,u0waaxom
1134,1.1672271490097046,u0waaxom
1143,1.2185734510421753,u0waaxom
1151,1.1837066411972046,u0waaxom
1153,1.2376104593276978,u0waaxom
1155,1.193873405456543,u0waaxom
1165,1.1952693462371826,u0waaxom
1171,1.2209359407424927,u0waaxom
1183,1.1874366998672485,u0waaxom
1208,1.2086111307144165,u0waaxom
1210,1.1485059261322021,u0waaxom
1213,1.1901652812957764,u0waaxom
1214,1.2381962537765503,u0waaxom
1220,1.2712726593017578,u0waaxom
1264,1.1877280473709106,u0waaxom
1266,1.1753345727920532,u0waaxom
1280,1.2022520303726196,u0waaxom
1313,1.2081738710403442,u0waaxom
1328,1.1469002962112427,u0waaxom
1359,1.1466765403747559,u0waaxom
1363,1.1897757053375244,u0waaxom
1371,1.17516028881073,u0waaxom
1372,1.217618703842163,u0waaxom
1382,1.237817406654358,u0waaxom
1397,1.1729236841201782,u0waaxom
1400,1.2159392833709717,u0waaxom
1413,1.1971409320831299,u0waaxom
1426,1.1840221881866455,u0waaxom
1433,1.1595598459243774,u0waaxom
1443,1.1920809745788574,u0waaxom
1447,1.2348400354385376,u0waaxom
1454,1.1554137468338013,u0waaxom
1456,1.1889464855194092,u0waaxom
1458,1.2259682416915894,u0waaxom
1467,1.1592861413955688,u0waaxom
1472,1.2089300155639648,u0waaxom
1484,1.234968662261963,u0waaxom
1486,1.1973118782043457,u0waaxom
1491,1.228592038154602,u0waaxom
1505,1.2157410383224487,u0waaxom
1514,1.2265682220458984,u0waaxom
1528,1.1805846691131592,u0waaxom
1531,1.1738452911376953,u0waaxom
1532,1.2086522579193115,u0waaxom
1533,1.1584630012512207,u0waaxom
1543,1.2711443901062012,u0waaxom
1548,1.1404404640197754,u0waaxom
1551,1.1587294340133667,u0waaxom
1564,1.134863257408142,u0waaxom
1574,1.1756774187088013,u0waaxom
1578,1.2323800325393677,u0waaxom
1579,1.2079328298568726,u0waaxom
1588,1.2354713678359985,u0waaxom
1599,1.191763997077942,u0waaxom
1607,1.262402057647705,u0waaxom
1609,1.2060401439666748,u0waaxom
1624,1.2159624099731445,u0waaxom
1633,1.2066344022750854,u0waaxom
1641,1.2406612634658813,u0waaxom
1653,1.1894557476043701,u0waaxom
1669,1.2273104190826416,u0waaxom
1671,1.1356754302978516,u0waaxom
1681,1.1818065643310547,u0waaxom
1682,1.2457191944122314,u0waaxom
1684,1.204614520072937,u0waaxom
1685,1.1722267866134644,u0waaxom
1694,1.1627088785171509,u0waaxom
1697,1.2536002397537231,u0waaxom
1701,1.1859341859817505,u0waaxom
1702,1.2509748935699463,u0waaxom
1710,1.1917964220046997,u0waaxom
1721,1.1939705610275269,u0waaxom
1725,1.178171992301941,u0waaxom
1732,1.224626064300537,u0waaxom
1738,1.174553394317627,u0waaxom
1741,1.2108333110809326,u0waaxom
1749,1.2072135210037231,u0waaxom
1755,1.2096738815307617,u0waaxom
1760,1.1691043376922607,u0waaxom
1770,1.1951813697814941,u0waaxom
1796,1.230907917022705,u0waaxom
1797,1.2206090688705444,u0waaxom
1821,1.188103437423706,u0waaxom
1843,1.203212857246399,u0waaxom
1844,1.1997450590133667,u0waaxom
1855,1.1945387125015259,u0waaxom
1858,1.217434287071228,u0waaxom
1860,1.2197741270065308,u0waaxom
1875,1.2000340223312378,u0waaxom
1904,1.1801456212997437,u0waaxom
1908,1.2475857734680176,u0waaxom
1910,1.1842517852783203,u0waaxom
1914,1.2131521701812744,u0waaxom
1917,1.222858190536499,u0waaxom
1921,1.2204545736312866,u0waaxom
1922,1.172910213470459,u0waaxom
1924,1.1705098152160645,u0waaxom
1926,1.2131482362747192,u0waaxom
1945,1.156511902809143,u0waaxom
1957,1.218923807144165,u0waaxom
1961,1.2042603492736816,u0waaxom
1967,1.1791887283325195,u0waaxom
1969,1.185565710067749,u0waaxom
1995,1.1867159605026245,u0waaxom
2002,1.1715084314346313,u0waaxom
2009,1.1699403524398804,u0waaxom
2029,1.2480921745300293,u0waaxom
2035,1.2826963663101196,u0waaxom
2036,1.2348328828811646,u0waaxom
2057,1.2042036056518555,u0waaxom
2059,1.190448522567749,u0waaxom
2073,1.1688627004623413,u0waaxom
2080,1.194959282875061,u0waaxom
2084,1.1730214357376099,u0waaxom
2109,1.2224323749542236,u0waaxom
2110,1.2486518621444702,u0waaxom
2127,1.1932239532470703,u0waaxom
2133,1.1835017204284668,u0waaxom
2138,1.1673829555511475,u0waaxom
2141,1.2379807233810425,u0waaxom
2146,1.190680980682373,u0waaxom
2154,1.1616263389587402,u0waaxom
2168,1.2194130420684814,u0waaxom
2174,1.1966001987457275,u0waaxom
2184,1.1484230756759644,u0waaxom
2191,1.2622395753860474,u0waaxom
2199,1.2336342334747314,u0waaxom
2202,1.2105103731155396,u0waaxom
2206,1.2249090671539307,u0waaxom
2210,1.2561558485031128,u0waaxom
2216,1.1816596984863281,u0waaxom
2225,1.1865397691726685,u0waaxom
2246,1.239561915397644,u0waaxom
2261,1.178638219833374,u0waaxom
2267,1.2507517337799072,u0waaxom
2272,1.2349485158920288,u0waaxom
2278,1.1602450609207153,u0waaxom
2315,1.2269619703292847,u0waaxom
2327,1.1825834512710571,u0waaxom
2334,1.1745035648345947,u0waaxom
2339,1.2426294088363647,u0waaxom
2357,1.206112027168274,u0waaxom
2368,1.2082146406173706,u0waaxom
2375,1.219609022140503,u0waaxom
2376,1.2141244411468506,u0waaxom
2378,1.2040908336639404,u0waaxom
2385,1.1586722135543823,u0waaxom
2389,1.2634034156799316,u0waaxom
2405,1.2304438352584839,u0waaxom
2407,1.2068300247192383,u0waaxom
2414,1.206102728843689,u0waaxom
2418,1.1649978160858154,u0waaxom
2423,1.2093696594238281,u0waaxom
2434,1.2061954736709595,u0waaxom
2440,1.1957248449325562,u0waaxom
2446,1.298134207725525,u0waaxom
2453,1.1524754762649536,u0waaxom
2456,1.1923195123672485,u0waaxom
2458,1.189029574394226,u0waaxom
2460,1.15114164352417,u0waaxom
2462,1.207103967666626,u0waaxom
2464,1.222027063369751,u0waaxom
2465,1.1889503002166748,u0waaxom
2474,1.2133972644805908,u0waaxom
2478,1.161851167678833,u0waaxom
2486,1.2273496389389038,u0waaxom
2501,1.2143096923828125,u0waaxom
2508,1.2154573202133179,u0waaxom
2516,1.2255607843399048,u0waaxom
2519,1.0954084396362305,u0waaxom
2534,1.2087295055389404,u0waaxom
2555,1.1826732158660889,u0waaxom
2558,1.1934553384780884,u0waaxom
2567,1.2349377870559692,u0waaxom
2581,1.2318015098571777,u0waaxom
2589,1.1918590068817139,u0waaxom
2607,1.1961524486541748,u0waaxom
2610,1.1909010410308838,u0waaxom
2612,1.2110764980316162,u0waaxom
2616,1.2286981344223022,u0waaxom
2621,1.162405014038086,u0waaxom
2633,1.1872897148132324,u0waaxom
2635,1.1605404615402222,u0waaxom
2636,1.2376481294631958,u0waaxom
2637,1.1946794986724854,u0waaxom
2655,1.1858893632888794,u0waaxom
2679,1.192222237586975,u0waaxom
2702,1.1744905710220337,u0waaxom
2723,1.2545406818389893,u0waaxom
2725,1.2502315044403076,u0waaxom
2738,1.2404292821884155,u0waaxom
2741,1.2065508365631104,u0waaxom
2749,1.187483787536621,u0waaxom
2756,1.1306583881378174,u0waaxom
2758,1.197981595993042,u0waaxom
2767,1.1574534177780151,u0waaxom
2778,1.163467526435852,u0waaxom
2779,1.0826070308685303,u0waaxom
2786,1.2185722589492798,u0waaxom
2787,1.1921824216842651,u0waaxom
2788,1.168605089187622,u0waaxom
2796,1.211870551109314,u0waaxom
2818,1.2241111993789673,u0waaxom
2824,1.1620670557022095,u0waaxom
2825,1.2209181785583496,u0waaxom
2837,1.1337330341339111,u0waaxom
2838,1.2067099809646606,u0waaxom
2839,1.1986956596374512,u0waaxom
2843,1.1633243560791016,u0waaxom
2845,1.1642698049545288,u0waaxom
2848,1.2075843811035156,u0waaxom
2852,1.1612670421600342,u0waaxom
2853,1.168433666229248,u0waaxom
2859,1.2350877523422241,u0waaxom
2864,1.1911970376968384,u0waaxom
2909,1.1491745710372925,u0waaxom
2923,1.1428037881851196,u0waaxom
2943,1.1427292823791504,u0waaxom
2974,1.1540031433105469,u0waaxom
2976,1.206617832183838,u0waaxom
2981,1.1490061283111572,u0waaxom
2985,1.2366020679473877,u0waaxom
3007,1.1368000507354736,u0waaxom
3036,1.1913964748382568,u0waaxom
3046,1.1883463859558105,u0waaxom
3063,1.174784779548645,u0waaxom
3064,1.2004235982894897,u0waaxom
3065,1.1708396673202515,u0waaxom
3071,1.2034187316894531,u0waaxom
3077,1.2491062879562378,u0waaxom
3092,1.274784803390503,u0waaxom
3093,1.1677041053771973,u0waaxom
3104,1.1908470392227173,u0waaxom
3123,1.206069827079773,u0waaxom
3129,1.1576792001724243,u0waaxom
3153,1.2620971202850342,u0waaxom
3157,1.2085471153259277,u0waaxom
3175,1.1582579612731934,u0waaxom
3181,1.1915946006774902,u0waaxom
3185,1.207423210144043,u0waaxom
3189,1.1545337438583374,u0waaxom
3199,1.1783815622329712,u0waaxom
3201,1.1880333423614502,u0waaxom
3203,1.2166342735290527,u0waaxom
3221,1.1655844449996948,u0waaxom
3226,1.1585369110107422,u0waaxom
3231,1.1801706552505493,u0waaxom
3235,1.1964619159698486,u0waaxom
3241,1.1448979377746582,u0waaxom
3255,1.1610069274902344,u0waaxom
3256,1.1783620119094849,u0waaxom
3272,1.1669418811798096,u0waaxom
3281,1.1889963150024414,u0waaxom
3290,1.1367982625961304,u0waaxom
3294,1.130966067314148,u0waaxom
3298,1.2043286561965942,u0waaxom
3299,1.1996160745620728,u0waaxom
3318,1.2238974571228027,u0waaxom
3321,1.136869192123413,u0waaxom
3326,1.1761246919631958,u0waaxom
3329,1.1817984580993652,u0waaxom
3333,1.1612581014633179,u0waaxom
3336,1.1628587245941162,u0waaxom
3338,1.213575005531311,u0waaxom
3341,1.1699656248092651,u0waaxom
3350,1.1448465585708618,u0waaxom
3353,1.1327463388442993,u0waaxom
3373,1.164952039718628,u0waaxom
3374,1.170867919921875,u0waaxom
3392,1.2096178531646729,u0waaxom
3399,1.1631989479064941,u0waaxom
3408,1.1453765630722046,u0waaxom
3425,1.198733925819397,u0waaxom
3426,1.1974537372589111,u0waaxom
3440,1.225016474723816,u0waaxom
3442,1.1926923990249634,u0waaxom
3445,1.155720829963684,u0waaxom
3448,1.1347711086273193,u0waaxom
3485,1.1944767236709595,u0waaxom
3506,1.1909193992614746,u0waaxom
3512,1.2243367433547974,u0waaxom
3516,1.2319509983062744,u0waaxom
3541,1.1722508668899536,u0waaxom
3547,1.2788587808609009,u0waaxom
3559,1.2450743913650513,u0waaxom
3562,1.1853245496749878,u0waaxom
3563,1.1461900472640991,u0waaxom
3566,1.1452287435531616,u0waaxom
3574,1.195210337638855,u0waaxom
3576,1.1568597555160522,u0waaxom
3610,1.175040364265442,u0waaxom
3611,1.1909668445587158,u0waaxom
3628,1.2180938720703125,u0waaxom
3638,1.2199032306671143,u0waaxom
3657,1.1923065185546875,u0waaxom
3658,1.1823102235794067,u0waaxom
3669,1.1730937957763672,u0waaxom
3675,1.1594507694244385,u0waaxom
3690,1.2083935737609863,u0waaxom
3699,1.1700977087020874,u0waaxom
3703,1.1702215671539307,u0waaxom
3705,1.194746971130371,u0waaxom
3706,1.2328569889068604,u0waaxom
3709,1.224769949913025,u0waaxom
3733,1.1116288900375366,u0waaxom
3747,1.21090829372406,u0waaxom
3761,1.1945672035217285,u0waaxom
3788,1.1822559833526611,u0waaxom
3790,1.1430106163024902,u0waaxom
3802,1.215529203414917,u0waaxom
3803,1.1492172479629517,u0waaxom
3814,1.1768230199813843,u0waaxom
3816,1.1899107694625854,u0waaxom
3830,1.1751173734664917,u0waaxom
3834,1.1186012029647827,u0waaxom
3849,1.198645830154419,u0waaxom
3869,1.2222588062286377,u0waaxom
3872,1.1973828077316284,u0waaxom
3880,1.1358158588409424,u0waaxom
3890,1.2380435466766357,u0waaxom
3897,1.20805823802948,u0waaxom
3902,1.1442556381225586,u0waaxom
3904,1.1757746934890747,u0waaxom
3907,1.1889897584915161,u0waaxom
3913,1.1862521171569824,u0waaxom
3915,1.184332013130188,u0waaxom
3926,1.1600054502487183,u0waaxom
3937,1.2031269073486328,u0waaxom
3941,1.3088716268539429,u0waaxom
3951,1.1732875108718872,u0waaxom
3955,1.1261316537857056,u0waaxom
3964,1.1806575059890747,u0waaxom
3965,1.2253142595291138,u0waaxom
3971,1.2221059799194336,u0waaxom
3980,1.2016229629516602,u0waaxom
4001,1.1645174026489258,u0waaxom
4017,1.1728453636169434,u0waaxom
4023,1.2088804244995117,u0waaxom
4040,1.1743791103363037,u0waaxom
4065,1.2062244415283203,u0waaxom
4081,1.194254994392395,u0waaxom
4088,1.2286181449890137,u0waaxom
4099,1.2045261859893799,u0waaxom
4100,1.2265809774398804,u0waaxom
4102,1.1592459678649902,u0waaxom
4122,1.1856164932250977,u0waaxom
4128,1.1485742330551147,u0waaxom
4147,1.1883240938186646,u0waaxom
4164,1.162935733795166,u0waaxom
4166,1.2187918424606323,u0waaxom
4168,1.154395341873169,u0waaxom
4169,1.1465808153152466,u0waaxom
4171,1.1522525548934937,u0waaxom
4176,1.1179540157318115,u0waaxom
4182,1.185044765472412,u0waaxom
4222,1.1313563585281372,u0waaxom
4228,1.1957451105117798,u0waaxom
4230,1.1712164878845215,u0waaxom
4237,1.1991983652114868,u0waaxom
4243,1.1452211141586304,u0waaxom
4248,1.1759085655212402,u0waaxom
4252,1.182446002960205,u0waaxom
4253,1.1763678789138794,u0waaxom
4256,1.1954487562179565,u0waaxom
4311,1.2421077489852905,u0waaxom
4314,1.1891229152679443,u0waaxom
4334,1.1590687036514282,u0waaxom
4336,1.1285021305084229,u0waaxom
4344,1.2828173637390137,u0waaxom
4356,1.1651158332824707,u0waaxom
4365,1.1454377174377441,u0waaxom
4377,1.1319291591644287,u0waaxom
4384,1.2084606885910034,u0waaxom
4388,1.219854474067688,u0waaxom
4390,1.1748172044754028,u0waaxom
4391,1.2160425186157227,u0waaxom
4395,1.1903133392333984,u0waaxom
4397,1.22794771194458,u0waaxom
4404,1.1877888441085815,u0waaxom
4422,1.1450225114822388,u0waaxom
4443,1.2043495178222656,u0waaxom
4450,1.2403573989868164,u0waaxom
4473,1.1846050024032593,u0waaxom
4490,1.1902021169662476,u0waaxom
4491,1.2080633640289307,u0waaxom
4501,1.1584722995758057,u0waaxom
4510,1.1824779510498047,u0waaxom
4514,1.3007450103759766,u0waaxom
4520,1.2255980968475342,u0waaxom
4531,1.1646381616592407,u0waaxom
4538,1.1982897520065308,u0waaxom
4545,1.2392994165420532,u0waaxom
4548,1.1113169193267822,u0waaxom
4550,1.1313261985778809,u0waaxom
4554,1.2006536722183228,u0waaxom
4566,1.1762994527816772,u0waaxom
4568,1.1576769351959229,u0waaxom
4575,1.1467065811157227,u0waaxom
4577,1.184705376625061,u0waaxom
4591,1.1952130794525146,u0waaxom
4597,1.1611829996109009,u0waaxom
4602,1.2067888975143433,u0waaxom
4604,1.2264430522918701,u0waaxom
4608,1.164656162261963,u0waaxom
4609,1.1111152172088623,u0waaxom
4616,1.1669838428497314,u0waaxom
4624,1.1890841722488403,u0waaxom
4637,1.163049340248108,u0waaxom
4649,1.146883487701416,u0waaxom
4671,1.2004399299621582,u0waaxom
4673,1.250359296798706,u0waaxom
4676,1.2287580966949463,u0waaxom
4683,1.1642110347747803,u0waaxom
4709,1.1343826055526733,u0waaxom
4712,1.172519564628601,u0waaxom
4723,1.1315853595733643,u0waaxom
4733,1.2336267232894897,u0waaxom
4736,1.1471121311187744,u0waaxom
4742,1.2021414041519165,u0waaxom
4750,1.1731758117675781,u0waaxom
4752,1.2094318866729736,u0waaxom
4760,1.2307686805725098,u0waaxom
4765,1.1837594509124756,u0waaxom
4771,1.1868170499801636,u0waaxom
4777,1.152266263961792,u0waaxom
4807,1.1583850383758545,u0waaxom
4812,1.228980302810669,u0waaxom
4822,1.1973915100097656,u0waaxom
4826,1.173376441001892,u0waaxom
4827,1.1849002838134766,u0waaxom
4836,1.2174779176712036,u0waaxom
4843,1.1507219076156616,u0waaxom
4844,1.1577008962631226,u0waaxom
4849,1.2476346492767334,u0waaxom
4852,1.2018330097198486,u0waaxom
4854,1.1854408979415894,u0waaxom
4866,1.1978487968444824,u0waaxom
4867,1.1454557180404663,u0waaxom
4872,1.175574779510498,u0waaxom
4876,1.1493513584136963,u0waaxom
4883,1.1613563299179077,u0waaxom
4886,1.0920792818069458,u0waaxom
4901,1.1538342237472534,u0waaxom
4908,1.173113465309143,u0waaxom
4910,1.1802990436553955,u0waaxom
4927,1.1333882808685303,u0waaxom
4928,1.0947344303131104,u0waaxom
4946,1.194757103919983,u0waaxom
4947,1.1419801712036133,u0waaxom
4955,1.1705610752105713,u0waaxom
4963,1.1429898738861084,u0waaxom
4975,1.2022788524627686,u0waaxom
4996,1.14034104347229,u0waaxom
4997,1.1879037618637085,u0waaxom
5011,1.1180602312088013,u0waaxom
5012,1.1695047616958618,u0waaxom
5016,1.1834865808486938,u0waaxom
5037,1.145063042640686,u0waaxom
5043,1.1253972053527832,u0waaxom
5046,1.0919864177703857,u0waaxom
5048,1.146132469177246,u0waaxom
5063,1.1713707447052002,u0waaxom
5088,1.2036775350570679,u0waaxom
5098,1.1163151264190674,u0waaxom
5122,1.1730833053588867,u0waaxom
5127,1.1971662044525146,u0waaxom
5134,1.2039037942886353,u0waaxom
5140,1.2399719953536987,u0waaxom
5148,1.134096384048462,u0waaxom
5154,1.1134262084960938,u0waaxom
5155,1.161988377571106,u0waaxom
5169,1.1316381692886353,u0waaxom
5174,1.1809227466583252,u0waaxom
5193,1.176303744316101,u0waaxom
5207,1.1750911474227905,u0waaxom
5211,1.1214901208877563,u0waaxom
5220,1.169608235359192,u0waaxom
5230,1.206555962562561,u0waaxom
5235,1.2104148864746094,u0waaxom
5237,1.1400346755981445,u0waaxom
5246,1.148469090461731,u0waaxom
5250,1.165770173072815,u0waaxom
5258,1.121250867843628,u0waaxom
5266,1.160262107849121,u0waaxom
5271,1.1237999200820923,u0waaxom
5279,1.1728171110153198,u0waaxom
5283,1.1108617782592773,u0waaxom
5292,1.1456449031829834,u0waaxom
5308,1.118181824684143,u0waaxom
5324,1.1810352802276611,u0waaxom
5334,1.2009228467941284,u0waaxom
5335,1.1685729026794434,u0waaxom
5336,1.1865257024765015,u0waaxom
5357,1.2231507301330566,u0waaxom
5360,1.1625691652297974,u0waaxom
5365,1.1737219095230103,u0waaxom
5388,1.110816240310669,u0waaxom
5403,1.1461783647537231,u0waaxom
5407,1.1645257472991943,u0waaxom
5408,1.1098382472991943,u0waaxom
5409,1.1388927698135376,u0waaxom
5429,1.1475622653961182,u0waaxom
5448,1.1681418418884277,u0waaxom
5451,1.1804612874984741,u0waaxom
5455,1.1016703844070435,u0waaxom
5461,1.1360712051391602,u0waaxom
5466,1.1285250186920166,u0waaxom
5475,1.16549551486969,u0waaxom
5489,1.1772997379302979,u0waaxom
5520,1.1400575637817383,u0waaxom
5529,1.1988056898117065,u0waaxom
5530,1.131304144859314,u0waaxom
5531,1.168540358543396,u0waaxom
5542,1.157387137413025,u0waaxom
5547,1.2014113664627075,u0waaxom
5555,1.1680145263671875,u0waaxom
5556,1.163063883781433,u0waaxom
5560,1.078995943069458,u0waaxom
5569,1.137325644493103,u0waaxom
5571,1.1569417715072632,u0waaxom
5575,1.1935518980026245,u0waaxom
5580,1.1356559991836548,u0waaxom
5589,1.1693575382232666,u0waaxom
5606,1.1559674739837646,u0waaxom
5609,1.1391791105270386,u0waaxom
5611,1.145983338356018,u0waaxom
5613,1.1094938516616821,u0waaxom
5617,1.2354062795639038,u0waaxom
5626,1.2308827638626099,u0waaxom
5645,1.13699209690094,u0waaxom
5655,1.133771300315857,u0waaxom
5660,1.2077174186706543,u0waaxom
5663,1.1660994291305542,u0waaxom
5670,1.2169785499572754,u0waaxom
5686,1.1850110292434692,u0waaxom
5688,1.1521974802017212,u0waaxom
5704,1.2379692792892456,u0waaxom
5705,1.1913872957229614,u0waaxom
5710,1.192909598350525,u0waaxom
5711,1.1589006185531616,u0waaxom
5720,1.1946712732315063,u0waaxom
5732,1.1561698913574219,u0waaxom
5744,1.1861178874969482,u0waaxom
5745,1.1818506717681885,u0waaxom
5749,1.2175092697143555,u0waaxom
5756,1.1760549545288086,u0waaxom
5759,1.1875039339065552,u0waaxom
5766,1.1705334186553955,u0waaxom
5790,1.1793406009674072,u0waaxom
5800,1.1471987962722778,u0waaxom
5805,1.1222646236419678,u0waaxom
5806,1.1440740823745728,u0waaxom
5814,1.1877273321151733,u0waaxom
5823,1.1568078994750977,u0waaxom
5825,1.120206594467163,u0waaxom
5828,1.2037971019744873,u0waaxom
5829,1.1598707437515259,u0waaxom
5843,1.1471954584121704,u0waaxom
5864,1.1401209831237793,u0waaxom
5866,1.1994520425796509,u0waaxom
5867,1.147637963294983,u0waaxom
5878,1.1716160774230957,u0waaxom
5879,1.1400113105773926,u0waaxom
5909,1.1518135070800781,u0waaxom
5926,1.141730546951294,u0waaxom
5935,1.1670587062835693,u0waaxom
5937,1.1951969861984253,u0waaxom
5943,1.1469879150390625,u0waaxom
5944,1.2055021524429321,u0waaxom
5954,1.1847052574157715,u0waaxom
5960,1.1912145614624023,u0waaxom
5963,1.1563249826431274,u0waaxom
5973,1.0930638313293457,u0waaxom
5979,1.1732157468795776,u0waaxom
5985,1.1098453998565674,u0waaxom
5995,1.0953556299209595,u0waaxom
6006,1.1602530479431152,u0waaxom
6007,1.1189018487930298,u0waaxom
6012,1.1073638200759888,u0waaxom
6026,1.2135790586471558,u0waaxom
6031,1.1786655187606812,u0waaxom
6033,1.1125366687774658,u0waaxom
6052,1.2411701679229736,u0waaxom
6067,1.1572391986846924,u0waaxom
6074,1.1563657522201538,u0waaxom
6079,1.132078766822815,u0waaxom
6086,1.1084153652191162,u0waaxom
6092,1.2237433195114136,u0waaxom
6098,1.2045512199401855,u0waaxom
6101,1.2088948488235474,u0waaxom
6109,1.1647205352783203,u0waaxom
6116,1.1905937194824219,u0waaxom
6125,1.1935486793518066,u0waaxom
6130,1.133271336555481,u0waaxom
6131,1.1676251888275146,u0waaxom
6141,1.1766769886016846,u0waaxom
6156,1.174038052558899,u0waaxom
6169,1.0915708541870117,u0waaxom
6171,1.1685051918029785,u0waaxom
6175,1.097090244293213,u0waaxom
6177,1.1701747179031372,u0waaxom
6185,1.1352508068084717,u0waaxom
6193,1.187811255455017,u0waaxom
6194,1.182347059249878,u0waaxom
6202,1.1455357074737549,u0waaxom
6205,1.1900073289871216,u0waaxom
6208,1.1295113563537598,u0waaxom
6213,1.1920212507247925,u0waaxom
6221,1.1531122922897339,u0waaxom
6237,1.1709098815917969,u0waaxom
6258,1.2189947366714478,u0waaxom
6261,1.1461026668548584,u0waaxom
6271,1.1165080070495605,u0waaxom
