_step,train/CE loss,eval/lm/c4_en-validation/CE loss,eval/lm/pile-validation/CE loss,eval/lm/dolma_common-crawl-validation/CE loss,_segment
77000,,2.4837381839752197,1.7985912561416626,2.609804153442383,aht8p3di
77074,1.8501341342926025,,,,aht8p3di
77953,1.8601704835891724,,,,aht8p3di
78000,,2.481674909591675,1.7924433946609497,2.6104021072387695,aht8p3di
78768,1.8709142208099365,,,,aht8p3di
79000,1.863039255142212,2.483149528503418,1.791621446609497,2.609266996383667,aht8p3di
79512,1.8857381343841553,,,,aht8p3di
79910,1.8621248006820679,,,,aht8p3di
80000,,2.478717565536499,1.7914668321609497,2.609747886657715,aht8p3di
80642,1.830108880996704,,,,aht8p3di
81000,,2.4795608520507812,1.7879928350448608,2.607311725616455,aht8p3di
81431,1.8613814115524292,,,,aht8p3di
81992,1.8831632137298584,,,,aht8p3di
82000,,2.479999303817749,1.7848753929138184,2.601607322692871,aht8p3di
82771,1.858643651008606,,,,aht8p3di
83000,,2.481987714767456,1.8017501831054688,2.60721492767334,aht8p3di
83565,1.870689868927002,,,,aht8p3di
84000,,2.4785773754119873,1.7868927717208862,2.6007602214813232,aht8p3di
84007,1.866442084312439,,,,aht8p3di
84898,1.8846988677978516,,,,aht8p3di
85000,,2.4793894290924072,1.79441499710083,2.602226734161377,aht8p3di
85509,1.867349624633789,,,,aht8p3di
86000,,2.480337619781494,1.7964509725570679,2.6024508476257324,aht8p3di
86449,1.843937635421753,,,,aht8p3di
87000,,2.476215362548828,1.794601321220398,2.6004464626312256,aht8p3di
87233,1.8688490390777588,,,,aht8p3di
88000,,2.475619077682495,1.7893221378326416,2.5926201343536377,aht8p3di
88009,1.8263425827026367,,,,aht8p3di
89000,,2.47579288482666,1.7896690368652344,2.5959882736206055,aht8p3di
89097,1.8532932996749878,,,,aht8p3di
89884,1.8523410558700562,,,,aht8p3di
90000,,2.474228620529175,1.7953577041625977,2.594487428665161,aht8p3di
90718,1.8588589429855347,,,,aht8p3di
91000,,2.4733431339263916,1.7896947860717773,2.5970304012298584,aht8p3di
91556,1.832615852355957,,,,aht8p3di
92000,,2.4719698429107666,1.7893909215927124,2.5922434329986572,aht8p3di
92560,1.8358814716339111,,,,aht8p3di
93000,,2.4689865112304688,1.790616512298584,2.5877280235290527,aht8p3di
93268,1.8757108449935913,,,,aht8p3di
94000,,2.468268394470215,1.7917025089263916,2.5990424156188965,aht8p3di
94369,1.8689351081848145,,,,aht8p3di
95000,,2.469557046890259,1.7833458185195923,2.59242582321167,aht8p3di
95191,1.8530781269073486,,,,aht8p3di
96000,,2.470705509185791,1.778862714767456,2.5938220024108887,aht8p3di
96200,1.8325179815292358,,,,aht8p3di
96340,1.8578319549560547,,,,zbsosgsq
96360,1.8390331268310547,,,,zbsosgsq
96380,1.8564262390136719,,,,zbsosgsq
96398,1.8481632471084595,,,,zbsosgsq
96416,1.8267357349395752,,,,zbsosgsq
96438,1.875680923461914,,,,zbsosgsq
96457,1.8462547063827515,,,,zbsosgsq
96475,1.8791179656982422,,,,zbsosgsq
96494,1.8328355550765991,,,,zbsosgsq
96512,1.8548468351364136,,,,zbsosgsq
96529,1.8717174530029297,,,,zbsosgsq
96547,1.8597956895828247,,,,zbsosgsq
96565,1.8688385486602783,,,,zbsosgsq
96583,1.8461885452270508,,,,zbsosgsq
96601,1.8129854202270508,,,,zbsosgsq
96620,1.8679426908493042,,,,zbsosgsq
96639,1.845530390739441,,,,zbsosgsq
96661,1.8289607763290405,,,,zbsosgsq
96679,1.9303675889968872,,,,zbsosgsq
96697,1.854597568511963,,,,zbsosgsq
96715,1.8799817562103271,,,,zbsosgsq
96734,1.804930329322815,,,,zbsosgsq
96752,1.8384977579116821,,,,zbsosgsq
96775,1.8632895946502686,,,,zbsosgsq
96793,1.8413759469985962,,,,zbsosgsq
96812,1.8270959854125977,,,,zbsosgsq
96830,1.8461387157440186,,,,zbsosgsq
96849,1.8240042924880981,,,,zbsosgsq
96869,1.8452595472335815,,,,zbsosgsq
96888,1.843008041381836,,,,zbsosgsq
96907,1.8463191986083984,,,,zbsosgsq
96925,1.8493621349334717,,,,zbsosgsq
96943,1.8245021104812622,,,,zbsosgsq
96963,1.8618053197860718,,,,zbsosgsq
96980,1.8286540508270264,,,,zbsosgsq
97000,1.8532965183258057,2.4711711406707764,1.7870641946792603,2.5935826301574707,zbsosgsq
97020,1.8534315824508667,,,,zbsosgsq
97037,1.8354809284210205,,,,zbsosgsq
97055,1.8384493589401245,,,,zbsosgsq
97072,1.8335893154144287,,,,zbsosgsq
97090,1.8795567750930786,,,,zbsosgsq
97107,1.8527101278305054,,,,zbsosgsq
97125,1.8734667301177979,,,,zbsosgsq
97145,1.8337931632995605,,,,zbsosgsq
97162,1.8469529151916504,,,,zbsosgsq
97181,1.84190034866333,,,,zbsosgsq
97198,1.8645448684692383,,,,zbsosgsq
97219,1.833146572113037,,,,zbsosgsq
97236,1.8480557203292847,,,,zbsosgsq
97253,1.8493291139602661,,,,zbsosgsq
97271,1.8332347869873047,,,,zbsosgsq
97289,1.852774977684021,,,,zbsosgsq
97308,1.8527913093566895,,,,zbsosgsq
97325,1.8493460416793823,,,,zbsosgsq
97342,1.8634941577911377,,,,zbsosgsq
97360,1.855527639389038,,,,zbsosgsq
97377,1.8544055223464966,,,,zbsosgsq
97396,1.8659586906433105,,,,zbsosgsq
97414,1.831423282623291,,,,zbsosgsq
97432,1.8130598068237305,,,,zbsosgsq
97452,1.8191323280334473,,,,zbsosgsq
97471,1.8965040445327759,,,,zbsosgsq
97490,1.8616223335266113,,,,zbsosgsq
97507,1.8328561782836914,,,,zbsosgsq
97525,1.8661950826644897,,,,zbsosgsq
97542,1.853594183921814,,,,zbsosgsq
97561,1.8823257684707642,,,,zbsosgsq
97579,1.8437073230743408,,,,zbsosgsq
97597,1.8345959186553955,,,,zbsosgsq
97615,1.84264075756073,,,,zbsosgsq
97633,1.841590404510498,,,,zbsosgsq
97652,1.8485291004180908,,,,zbsosgsq
97672,1.8702505826950073,,,,zbsosgsq
97689,1.8496860265731812,,,,zbsosgsq
97707,1.8569014072418213,,,,zbsosgsq
97727,1.8437694311141968,,,,zbsosgsq
97745,1.8057197332382202,,,,zbsosgsq
97762,1.854932188987732,,,,zbsosgsq
97779,1.8785786628723145,,,,zbsosgsq
97798,1.8249366283416748,,,,zbsosgsq
97820,1.8626861572265625,,,,zbsosgsq
97837,1.8556232452392578,,,,zbsosgsq
97856,1.8517060279846191,,,,zbsosgsq
97873,1.8535518646240234,,,,zbsosgsq
97891,1.8749232292175293,,,,zbsosgsq
97908,1.8505454063415527,,,,zbsosgsq
97927,1.8622586727142334,,,,zbsosgsq
97944,1.8379220962524414,,,,zbsosgsq
98017,1.8431904315948486,,,,6knh3brt
98043,1.8267641067504883,,,,6knh3brt
98065,1.8257946968078613,,,,6knh3brt
98088,1.8261640071868896,,,,6knh3brt
98110,1.8716328144073486,,,,6knh3brt
98136,1.8362621068954468,,,,6knh3brt
98156,1.8417279720306396,,,,6knh3brt
98178,1.8578145503997803,,,,6knh3brt
98200,1.845001220703125,,,,6knh3brt
98223,1.8535857200622559,,,,6knh3brt
98243,1.8660186529159546,,,,6knh3brt
98263,1.8370280265808105,,,,6knh3brt
98286,1.8421173095703125,,,,6knh3brt
98314,1.847694993019104,,,,6knh3brt
98336,1.84546959400177,,,,6knh3brt
98360,1.860235333442688,,,,6knh3brt
98383,1.8495450019836426,,,,6knh3brt
98407,1.8171859979629517,,,,6knh3brt
98430,1.8530036211013794,,,,6knh3brt
98458,1.878710150718689,,,,6knh3brt
98480,1.852088451385498,,,,6knh3brt
98502,1.8291044235229492,,,,6knh3brt
98524,1.8575342893600464,,,,6knh3brt
98546,1.8480026721954346,,,,6knh3brt
98570,1.853424310684204,,,,6knh3brt
98592,1.8460439443588257,,,,6knh3brt
98612,1.8341246843338013,,,,6knh3brt
98634,1.8216010332107544,,,,6knh3brt
98656,1.8251984119415283,,,,6knh3brt
98678,1.8502742052078247,,,,6knh3brt
98702,1.834105134010315,,,,6knh3brt
98721,1.849799394607544,,,,6knh3brt
98741,1.8643141984939575,,,,6knh3brt
98761,1.8766839504241943,,,,6knh3brt
98783,1.8308073282241821,,,,6knh3brt
