_step,train/CE loss,eval/lm/c4_en-validation/CE loss,eval/lm/pile-validation/CE loss,eval/lm/dolma_common-crawl-validation/CE loss,_segment
3221,2.6887409687042236,,,,96gyxtlp
3299,2.710129976272583,,,,96gyxtlp
3373,2.6667380332946777,,,,96gyxtlp
3445,2.6309804916381836,,,,96gyxtlp
3562,2.634408950805664,,,,96gyxtlp
3649,2.566237688064575,,,,96gyxtlp
3718,2.6291561126708984,,,,96gyxtlp
3828,2.6575927734375,,,,96gyxtlp
3904,2.5864171981811523,,,,96gyxtlp
3964,2.5854313373565674,,,,96gyxtlp
4065,2.6020214557647705,,,,96gyxtlp
4156,2.581787586212158,,,,96gyxtlp
4228,2.601001262664795,,,,96gyxtlp
4334,2.5607335567474365,,,,96gyxtlp
4397,2.5366828441619873,,,,96gyxtlp
4510,2.535994529724121,,,,96gyxtlp
4559,2.5230228900909424,,,,96gyxtlp
4609,2.5607194900512695,,,,96gyxtlp
4710,2.5463552474975586,,,,96gyxtlp
4771,2.467400312423706,,,,96gyxtlp
4852,2.4867305755615234,,,,96gyxtlp
4910,2.513634443283081,,,,96gyxtlp
5011,2.5023252964019775,,,,96gyxtlp
5127,2.476163387298584,,,,96gyxtlp
5230,2.439347743988037,,,,96gyxtlp
5308,2.4931201934814453,,,,96gyxtlp
5407,2.5085301399230957,,,,96gyxtlp
5484,2.505485773086548,,,,96gyxtlp
5556,2.4882678985595703,,,,96gyxtlp
5613,2.4664523601531982,,,,96gyxtlp
5688,2.495680809020996,,,,96gyxtlp
5756,2.446904420852661,,,,96gyxtlp
5843,2.434077501296997,,,,96gyxtlp
5937,2.4818243980407715,,,,96gyxtlp
6004,2.4924428462982178,,,,96gyxtlp
6079,2.4273300170898438,,,,96gyxtlp
6146,2.4097836017608643,,,,96gyxtlp
6208,2.440324068069458,,,,96gyxtlp
6296,2.41572904586792,,,,96gyxtlp
6399,2.432277202606201,,,,96gyxtlp
6484,2.4005327224731445,,,,96gyxtlp
6571,2.4229588508605957,,,,96gyxtlp
6661,2.4031734466552734,,,,96gyxtlp
6742,2.4238109588623047,,,,96gyxtlp
6807,2.4505085945129395,,,,96gyxtlp
6877,2.399578332901001,,,,96gyxtlp
6968,2.37457537651062,,,,96gyxtlp
7035,2.3881990909576416,,,,96gyxtlp
7124,2.3715083599090576,,,,96gyxtlp
7194,2.3946011066436768,,,,96gyxtlp
7261,2.3687729835510254,,,,96gyxtlp
7354,2.375168800354004,,,,96gyxtlp
7446,2.385563611984253,,,,96gyxtlp
7499,2.3652448654174805,,,,96gyxtlp
7568,2.389991283416748,,,,96gyxtlp
7611,2.3325388431549072,,,,96gyxtlp
7676,2.3578622341156006,,,,96gyxtlp
7754,2.41050124168396,,,,96gyxtlp
7864,2.3962323665618896,,,,96gyxtlp
7936,2.366690158843994,,,,96gyxtlp
8004,2.3549489974975586,,,,96gyxtlp
8149,2.390129327774048,,,,96gyxtlp
8240,2.3800086975097656,,,,96gyxtlp
8344,2.3649964332580566,,,,96gyxtlp
8407,2.363171100616455,,,,96gyxtlp
8466,2.4012887477874756,,,,96gyxtlp
8521,2.343484878540039,,,,96gyxtlp
8579,2.3359248638153076,,,,96gyxtlp
8685,2.3717246055603027,,,,96gyxtlp
8750,2.3593740463256836,,,,96gyxtlp
8796,2.326058864593506,,,,96gyxtlp
8853,2.330059051513672,,,,96gyxtlp
8905,2.3737199306488037,,,,96gyxtlp
8971,2.3158717155456543,,,,96gyxtlp
9045,2.3626174926757812,,,,96gyxtlp
9120,2.366771697998047,,,,96gyxtlp
9172,2.3192780017852783,,,,96gyxtlp
9274,2.343691110610962,,,,96gyxtlp
9341,2.3852574825286865,,,,96gyxtlp
9440,2.3197567462921143,,,,96gyxtlp
9509,2.363142251968384,,,,96gyxtlp
9586,2.3374176025390625,,,,96gyxtlp
9650,2.3509442806243896,,,,96gyxtlp
9714,2.3560283184051514,,,,96gyxtlp
9778,2.3207948207855225,,,,asnd285v
9804,2.3082168102264404,,,,asnd285v
9846,2.357684850692749,,,,asnd285v
9932,2.35260009765625,,,,asnd285v
10000,,2.938889503479004,2.2100977897644043,3.0737197399139404,asnd285v
10045,2.2933425903320312,,,,asnd285v
10121,2.348165512084961,,,,asnd285v
10235,2.280299663543701,,,,asnd285v
10313,2.372563362121582,,,,asnd285v
10393,2.30483078956604,,,,asnd285v
10451,2.290992021560669,,,,asnd285v
10525,2.36505126953125,,,,asnd285v
10605,2.326275587081909,,,,asnd285v
10672,2.340806484222412,,,,asnd285v
10732,2.2940354347229004,,,,asnd285v
10792,2.32572340965271,,,,asnd285v
10882,2.2750964164733887,,,,asnd285v
10952,2.3324637413024902,,,,asnd285v
11030,2.371511459350586,,,,asnd285v
11132,2.3134334087371826,,,,asnd285v
11206,2.2996134757995605,,,,asnd285v
11283,2.3119499683380127,,,,asnd285v
11338,2.3439629077911377,,,,asnd285v
11419,2.3023462295532227,,,,asnd285v
11460,2.2746684551239014,,,,asnd285v
11546,2.2981228828430176,,,,asnd285v
11652,2.324019193649292,,,,asnd285v
11695,2.30881404876709,,,,asnd285v
11766,2.288637399673462,,,,asnd285v
11830,2.3191475868225098,,,,asnd285v
11891,2.3326079845428467,,,,asnd285v
11956,2.2667508125305176,,,,asnd285v
12073,2.294933319091797,,,,asnd285v
12140,2.329177141189575,,,,asnd285v
12208,2.2415573596954346,,,,asnd285v
12251,2.30228328704834,,,,asnd285v
12317,2.3026039600372314,,,,asnd285v
12385,2.2651753425598145,,,,asnd285v
12473,2.295917510986328,,,,asnd285v
12530,2.2993218898773193,,,,asnd285v
12589,2.254051446914673,,,,asnd285v
12635,2.261479139328003,,,,asnd285v
12735,2.315385103225708,,,,asnd285v
12832,2.265740394592285,,,,asnd285v
12925,2.262946844100952,,,,asnd285v
12985,2.308586597442627,,,,asnd285v
13071,2.318890333175659,,,,asnd285v
13142,2.251687526702881,,,,asnd285v
13211,2.2591755390167236,,,,asnd285v
13313,2.3329708576202393,,,,asnd285v
13399,2.277031183242798,,,,asnd285v
13468,2.2788383960723877,,,,asnd285v
13566,2.2885794639587402,,,,asnd285v
13647,2.271099328994751,,,,asnd285v
13701,2.2603256702423096,,,,asnd285v
13775,2.2897472381591797,,,,asnd285v
13853,2.2966933250427246,,,,asnd285v
13932,2.2481837272644043,,,,asnd285v
14019,2.2850852012634277,,,,asnd285v
14138,2.224194288253784,,,,asnd285v
14223,2.2666735649108887,,,,asnd285v
14286,2.248030662536621,,,,asnd285v
14336,2.2818949222564697,,,,asnd285v
14415,2.319669246673584,,,,asnd285v
14487,2.2825310230255127,,,,asnd285v
14566,2.2553932666778564,,,,asnd285v
14617,2.3112852573394775,,,,asnd285v
14677,2.2535316944122314,,,,asnd285v
14761,2.223710775375366,,,,asnd285v
14848,2.218823194503784,,,,asnd285v
14957,2.3041975498199463,,,,asnd285v
15030,2.2838292121887207,,,,asnd285v
15115,2.24599027633667,,,,asnd285v
15201,2.2349345684051514,,,,asnd285v
15279,2.220998525619507,,,,asnd285v
15330,2.224325656890869,,,,asnd285v
15395,2.211956024169922,,,,asnd285v
15455,2.298931121826172,,,,asnd285v
15509,2.263671398162842,,,,asnd285v
15579,2.257272243499756,,,,asnd285v
15656,2.2592267990112305,,,,asnd285v
15729,2.2452354431152344,,,,asnd285v
15782,2.2684566974639893,,,,asnd285v
15866,2.212078332901001,,,,asnd285v
15935,2.265896797180176,,,,asnd285v
16008,2.222933292388916,,,,asnd285v
16116,2.2678563594818115,,,,asnd285v
16199,2.2474312782287598,,,,asnd285v
16243,2.2537026405334473,,,,asnd285v
16321,2.233358144760132,,,,asnd285v
16409,2.265260696411133,,,,asnd285v
16487,2.2317020893096924,,,,asnd285v
16536,2.2499260902404785,,,,asnd285v
16573,2.2763514518737793,,,,asnd285v
16672,2.259132146835327,,,,asnd285v
16755,2.2450554370880127,,,,asnd285v
16819,2.2439095973968506,,,,asnd285v
16909,2.233856439590454,,,,asnd285v
16960,2.226149082183838,,,,asnd285v
17030,2.2073380947113037,,,,asnd285v
17121,2.250519275665283,,,,asnd285v
17196,2.2456576824188232,,,,asnd285v
17249,2.2050657272338867,,,,asnd285v
17316,2.2373416423797607,,,,asnd285v
17355,2.230194091796875,,,,asnd285v
17423,2.209191083908081,,,,asnd285v
17488,2.2148146629333496,,,,asnd285v
17583,2.2308952808380127,,,,asnd285v
17672,2.2583372592926025,,,,asnd285v
17703,2.199526071548462,,,,asnd285v
17786,2.2339131832122803,,,,asnd285v
17899,2.236057996749878,,,,asnd285v
17990,2.2063703536987305,,,,asnd285v
18076,2.2363476753234863,,,,asnd285v
18139,2.199347734451294,,,,asnd285v
18203,2.1864054203033447,,,,asnd285v
18267,2.246478796005249,,,,asnd285v
18327,2.2031068801879883,,,,asnd285v
18424,2.2111542224884033,,,,asnd285v
18475,2.224390745162964,,,,asnd285v
18539,2.2151472568511963,,,,asnd285v
18580,2.1989452838897705,,,,asnd285v
18639,2.2070698738098145,,,,asnd285v
18695,2.1817073822021484,,,,asnd285v
18751,2.177629232406616,,,,nlct5z7g
18767,2.2230217456817627,,,,nlct5z7g
18784,2.2309718132019043,,,,nlct5z7g
18795,2.178375482559204,,,,nlct5z7g
18806,2.1713271141052246,,,,nlct5z7g
18818,2.273271322250366,,,,asnd285v
18838,2.2006828784942627,,,,nlct5z7g
18854,2.197852849960327,,,,nlct5z7g
18874,2.256310224533081,,,,nlct5z7g
18891,2.2428202629089355,,,,nlct5z7g
18908,2.212959051132202,,,,nlct5z7g
18923,2.248394250869751,,,,nlct5z7g
18939,2.2041738033294678,,,,nlct5z7g
18954,2.211942672729492,,,,nlct5z7g
18971,2.221064805984497,,,,nlct5z7g
18987,2.2184340953826904,,,,nlct5z7g
19002,2.1930668354034424,,,,nlct5z7g
19020,2.1813602447509766,,,,nlct5z7g
19036,2.227334976196289,,,,nlct5z7g
19055,2.173806667327881,,,,nlct5z7g
19073,2.2054736614227295,,,,nlct5z7g
19091,2.245816469192505,,,,nlct5z7g
19109,2.238299608230591,,,,nlct5z7g
19125,2.2264304161071777,,,,nlct5z7g
19146,2.2238082885742188,,,,nlct5z7g
19161,2.2425389289855957,,,,nlct5z7g
19179,2.24739933013916,,,,nlct5z7g
19202,2.1886394023895264,,,,nlct5z7g
19214,2.254650831222534,,,,nlct5z7g
19232,2.2157135009765625,,,,nlct5z7g
19248,2.2286109924316406,,,,nlct5z7g
19265,2.188507080078125,,,,nlct5z7g
19283,2.1967790126800537,,,,nlct5z7g
19299,2.186306953430176,,,,nlct5z7g
19321,2.2350330352783203,,,,nlct5z7g
19339,2.2071216106414795,,,,nlct5z7g
19357,2.230935573577881,,,,nlct5z7g
19371,2.2543680667877197,,,,nlct5z7g
19389,2.2287514209747314,,,,nlct5z7g
19406,2.2561073303222656,,,,nlct5z7g
19425,2.1800122261047363,,,,nlct5z7g
19445,2.233001232147217,,,,nlct5z7g
19460,2.1925690174102783,,,,nlct5z7g
19476,2.20839262008667,,,,nlct5z7g
19489,2.238947868347168,,,,nlct5z7g
19502,2.254326105117798,,,,nlct5z7g
19519,2.1956982612609863,,,,nlct5z7g
19535,2.217742919921875,,,,nlct5z7g
19555,2.2151010036468506,,,,nlct5z7g
19571,2.223644256591797,,,,nlct5z7g
19584,2.1778974533081055,,,,nlct5z7g
19600,2.209009885787964,,,,nlct5z7g
19614,2.211408853530884,,,,nlct5z7g
19630,2.2226402759552,,,,nlct5z7g
19649,2.1860532760620117,,,,nlct5z7g
19662,2.225726842880249,,,,nlct5z7g
19676,2.226494789123535,,,,nlct5z7g
19692,2.2472054958343506,,,,nlct5z7g
19707,2.149639129638672,,,,nlct5z7g
19722,2.19166898727417,,,,nlct5z7g
19741,2.2577297687530518,,,,nlct5z7g
19755,2.227518320083618,,,,nlct5z7g
19776,2.203465461730957,,,,nlct5z7g
19791,2.210299491882324,,,,nlct5z7g
19804,2.2261393070220947,,,,nlct5z7g
19823,2.169039249420166,,,,nlct5z7g
19837,2.202681303024292,,,,nlct5z7g
19852,2.1793532371520996,,,,nlct5z7g
19870,2.185533285140991,,,,nlct5z7g
19888,2.2023651599884033,,,,nlct5z7g
19904,2.181377410888672,,,,nlct5z7g
19919,2.210327386856079,,,,nlct5z7g
19933,2.217689037322998,,,,nlct5z7g
19949,2.198972225189209,,,,nlct5z7g
19968,2.1857903003692627,,,,nlct5z7g
19986,2.2068371772766113,,,,nlct5z7g
20000,,2.804011106491089,2.0912117958068848,2.943464756011963,nlct5z7g
20004,2.2281763553619385,,,,nlct5z7g
20023,2.2182908058166504,,,,nlct5z7g
20042,2.2264111042022705,,,,nlct5z7g
20060,2.2208855152130127,,,,nlct5z7g
20074,2.181485891342163,,,,nlct5z7g
20093,2.1990790367126465,,,,nlct5z7g
20113,2.185051918029785,,,,nlct5z7g
20130,2.221283435821533,,,,nlct5z7g
20150,2.1943087577819824,,,,nlct5z7g
20164,2.149122953414917,,,,nlct5z7g
20182,2.2282824516296387,,,,nlct5z7g
20196,2.2330594062805176,,,,nlct5z7g
20211,2.2209479808807373,,,,nlct5z7g
20232,2.208477735519409,,,,nlct5z7g
20254,2.2424511909484863,,,,nlct5z7g
20277,2.193061113357544,,,,nlct5z7g
20294,2.220500946044922,,,,nlct5z7g
20310,2.2517621517181396,,,,nlct5z7g
20329,2.1798577308654785,,,,nlct5z7g
20344,2.172032356262207,,,,nlct5z7g
20358,2.2255752086639404,,,,nlct5z7g
20373,2.244826078414917,,,,nlct5z7g
20389,2.219306468963623,,,,nlct5z7g
20411,2.1628880500793457,,,,nlct5z7g
20428,2.199565887451172,,,,nlct5z7g
20444,2.220737934112549,,,,nlct5z7g
20460,2.195970296859741,,,,nlct5z7g
20477,2.2392194271087646,,,,nlct5z7g
20494,2.205958843231201,,,,nlct5z7g
20508,2.16397762298584,,,,nlct5z7g
20525,2.1980652809143066,,,,nlct5z7g
20544,2.224375009536743,,,,nlct5z7g
20564,2.2505743503570557,,,,nlct5z7g
20581,2.176365852355957,,,,nlct5z7g
20597,2.185394763946533,,,,nlct5z7g
20616,2.2204854488372803,,,,nlct5z7g
20634,2.1843888759613037,,,,nlct5z7g
20652,2.2214879989624023,,,,nlct5z7g
20668,2.2100727558135986,,,,nlct5z7g
20685,2.1906509399414062,,,,nlct5z7g
20701,2.2257373332977295,,,,nlct5z7g
20718,2.165626049041748,,,,nlct5z7g
20739,2.2258195877075195,,,,nlct5z7g
20751,2.1966030597686768,,,,fliybyds
20756,2.221877336502075,,,,c5xvwl0l
20761,2.2058308124542236,,,,c5xvwl0l
20765,2.252256393432617,,,,c5xvwl0l
20770,2.2223267555236816,,,,c5xvwl0l
20774,2.183368444442749,,,,c5xvwl0l
20779,2.2057597637176514,,,,c5xvwl0l
20783,2.1610820293426514,,,,fliybyds
20787,2.2472522258758545,,,,fliybyds
20792,2.2233669757843018,,,,fliybyds
20796,2.2416369915008545,,,,fliybyds
20803,2.174031972885132,,,,fliybyds
20809,2.2086381912231445,,,,nlct5z7g
20816,2.1894586086273193,,,,fliybyds
20823,2.2172067165374756,,,,fliybyds
20830,2.185988426208496,,,,nlct5z7g
20838,2.2369320392608643,,,,nlct5z7g
20845,2.2300660610198975,,,,nlct5z7g
20852,2.1516270637512207,,,,fliybyds
20859,2.1820449829101562,,,,nlct5z7g
20867,2.2222418785095215,,,,fliybyds
20873,2.172757863998413,,,,fliybyds
20880,2.22086501121521,,,,fliybyds
20892,2.199765920639038,,,,fliybyds
20904,2.2041587829589844,,,,fliybyds
20916,2.1803014278411865,,,,fliybyds
20928,2.225419759750366,,,,fliybyds
20940,2.195209264755249,,,,fliybyds
20952,2.2074317932128906,,,,fliybyds
20964,2.170285940170288,,,,fliybyds
20976,2.2043967247009277,,,,fliybyds
20988,2.2268588542938232,,,,fliybyds
21000,2.2190847396850586,,,,fliybyds
21004,2.204329013824463,,,,fliybyds
21008,2.213724136352539,,,,fliybyds
21012,2.2448298931121826,,,,fliybyds
21016,2.194730758666992,,,,fliybyds
21020,2.2288384437561035,,,,fliybyds
21024,2.196291446685791,,,,fliybyds
21028,2.1792633533477783,,,,fliybyds
21032,2.1920456886291504,,,,fliybyds
21036,2.225090980529785,,,,fliybyds
21040,2.1902318000793457,,,,fliybyds
21044,2.2217018604278564,,,,fliybyds
21048,2.170285224914551,,,,fliybyds
21052,2.242064952850342,,,,fliybyds
21056,2.228895902633667,,,,fliybyds
21060,2.202796220779419,,,,fliybyds
21064,2.1992926597595215,,,,fliybyds
21068,2.159479856491089,,,,fliybyds
21072,2.2451868057250977,,,,fliybyds
21076,2.1698429584503174,,,,fliybyds
21080,2.2493128776550293,,,,fliybyds
21084,2.211587905883789,,,,fliybyds
21088,2.1561455726623535,,,,fliybyds
21092,2.193105697631836,,,,fliybyds
21096,2.2142081260681152,,,,fliybyds
21100,2.215769052505493,,,,fliybyds
21104,2.2063708305358887,,,,fliybyds
21108,2.2135632038116455,,,,fliybyds
21114,2.1924901008605957,,,,0imjbu8e
21120,2.205997943878174,,,,0imjbu8e
21126,2.230512857437134,,,,0imjbu8e
21132,2.203418493270874,,,,0imjbu8e
21138,2.184372663497925,,,,0imjbu8e
21144,2.2382330894470215,,,,0imjbu8e
21150,2.229689836502075,,,,0imjbu8e
21156,2.2227542400360107,,,,0imjbu8e
21162,2.1960532665252686,,,,0imjbu8e
21168,2.2084670066833496,,,,0imjbu8e
21174,2.2444770336151123,,,,0imjbu8e
21180,2.2269604206085205,,,,0imjbu8e
21186,2.195587635040283,,,,0imjbu8e
21192,2.229146718978882,,,,0imjbu8e
21198,2.187849283218384,,,,0imjbu8e
21208,2.202904462814331,,,,0imjbu8e
21220,2.2186686992645264,,,,0imjbu8e
21232,2.183258533477783,,,,0imjbu8e
21244,2.2009823322296143,,,,0imjbu8e
21254,2.2088568210601807,,,,0imjbu8e
21261,2.1695590019226074,,,,0imjbu8e
21267,2.2288901805877686,,,,0imjbu8e
21274,2.217819929122925,,,,0imjbu8e
21281,2.148195743560791,,,,ywpa23qk
21288,2.1989173889160156,,,,0imjbu8e
21295,2.2571089267730713,,,,0imjbu8e
21301,2.1792080402374268,,,,ywpa23qk
21308,2.208620548248291,,,,ywpa23qk
21314,2.212756872177124,,,,ywpa23qk
21320,2.2076916694641113,,,,ywpa23qk
21328,2.2219858169555664,,,,0imjbu8e
21335,2.1968119144439697,,,,0imjbu8e
21341,2.18514084815979,,,,0imjbu8e
21347,2.192241668701172,,,,0imjbu8e
21354,2.2214531898498535,,,,0imjbu8e
21361,2.1998658180236816,,,,0imjbu8e
21368,2.1999239921569824,,,,ywpa23qk
21374,2.142462968826294,,,,ywpa23qk
21381,2.1814725399017334,,,,ywpa23qk
21388,2.1695306301116943,,,,0imjbu8e
21394,2.193171501159668,,,,0imjbu8e
21400,2.1659657955169678,,,,0imjbu8e
21407,2.192261219024658,,,,0imjbu8e
21413,2.182239532470703,,,,ywpa23qk
21421,2.1892971992492676,,,,0imjbu8e
21427,2.1937544345855713,,,,ywpa23qk
21434,2.2106852531433105,,,,0imjbu8e
21440,2.1506307125091553,,,,0imjbu8e
21446,2.186500310897827,,,,ywpa23qk
21456,2.2123260498046875,,,,ywpa23qk
21470,2.200672149658203,,,,ywpa23qk
21483,2.211794376373291,,,,ywpa23qk
21495,2.234389543533325,,,,ywpa23qk
21508,2.180817127227783,,,,ywpa23qk
21521,2.2319374084472656,,,,ywpa23qk
21534,2.162000894546509,,,,ywpa23qk
21548,2.181361675262451,,,,ywpa23qk
21564,2.224086046218872,,,,ywpa23qk
21577,2.213616371154785,,,,ywpa23qk
21595,2.1469385623931885,,,,ywpa23qk
21609,2.1820924282073975,,,,ywpa23qk
21622,2.1609506607055664,,,,ywpa23qk
21636,2.1867992877960205,,,,ywpa23qk
21651,2.212294340133667,,,,ywpa23qk
21665,2.2234766483306885,,,,ywpa23qk
21679,2.2287402153015137,,,,ywpa23qk
21698,2.173590660095215,,,,ywpa23qk
21711,2.1744649410247803,,,,ywpa23qk
21726,2.190079927444458,,,,ywpa23qk
21740,2.2199912071228027,,,,ywpa23qk
21753,2.1929068565368652,,,,ywpa23qk
21769,2.183976650238037,,,,ywpa23qk
21783,2.2099223136901855,,,,ywpa23qk
21797,2.194385051727295,,,,ywpa23qk
21812,2.2047877311706543,,,,ywpa23qk
21827,2.1801211833953857,,,,ywpa23qk
21842,2.2015066146850586,,,,ywpa23qk
21857,2.1361820697784424,,,,ywpa23qk
21870,2.224306106567383,,,,ywpa23qk
21886,2.20094633102417,,,,ywpa23qk
21901,2.215230703353882,,,,ywpa23qk
21913,2.188723087310791,,,,ywpa23qk
21927,2.2270102500915527,,,,ywpa23qk
21944,2.2107431888580322,,,,ywpa23qk
21957,2.1521100997924805,,,,ywpa23qk
21971,2.208021402359009,,,,ywpa23qk
21984,2.18709397315979,,,,ywpa23qk
21996,2.2117154598236084,,,,ywpa23qk
22010,2.178539752960205,,,,ywpa23qk
22022,2.204914093017578,,,,ywpa23qk
22034,2.1775784492492676,,,,ywpa23qk
22048,2.2215263843536377,,,,ywpa23qk
22064,2.182912826538086,,,,ywpa23qk
22076,2.210951805114746,,,,ywpa23qk
22089,2.1779470443725586,,,,ywpa23qk
22103,2.1639585494995117,,,,ywpa23qk
22117,2.1697423458099365,,,,ywpa23qk
22132,2.1821281909942627,,,,ywpa23qk
22145,2.198847532272339,,,,ywpa23qk
22159,2.181180000305176,,,,ywpa23qk
22172,2.1965503692626953,,,,ywpa23qk
22184,2.224897861480713,,,,ywpa23qk
22198,2.2157511711120605,,,,ywpa23qk
22211,2.213981866836548,,,,ywpa23qk
22223,2.212507486343384,,,,ywpa23qk
22237,2.161132335662842,,,,ywpa23qk
22250,2.204277515411377,,,,ywpa23qk
22262,2.1555769443511963,,,,ywpa23qk
22274,2.194237470626831,,,,ywpa23qk
22288,2.19392466545105,,,,ywpa23qk
22300,2.2086360454559326,,,,ywpa23qk
22315,2.1531333923339844,,,,ywpa23qk
22327,2.200275421142578,,,,ywpa23qk
22339,2.2163565158843994,,,,ywpa23qk
22352,2.17508602142334,,,,ywpa23qk
22366,2.225314140319824,,,,ywpa23qk
22381,2.2092700004577637,,,,ywpa23qk
22394,2.2183570861816406,,,,ywpa23qk
22408,2.188633680343628,,,,ywpa23qk
22423,2.188866138458252,,,,ywpa23qk
22435,2.1857187747955322,,,,ywpa23qk
22449,2.193138837814331,,,,ywpa23qk
22461,2.197540760040283,,,,ywpa23qk
22473,2.2341346740722656,,,,ywpa23qk
22487,2.169034242630005,,,,ywpa23qk
22502,2.16545033454895,,,,ywpa23qk
22515,2.2149014472961426,,,,ywpa23qk
22530,2.171703338623047,,,,ywpa23qk
22543,2.216702938079834,,,,ywpa23qk
22557,2.211355686187744,,,,ywpa23qk
22571,2.2017688751220703,,,,ywpa23qk
22585,2.221050262451172,,,,ywpa23qk
22601,2.182377338409424,,,,ywpa23qk
22615,2.240436315536499,,,,ywpa23qk
22630,2.214756965637207,,,,ywpa23qk
22643,2.1849286556243896,,,,ywpa23qk
22657,2.206455945968628,,,,ywpa23qk
22670,2.2040834426879883,,,,ywpa23qk
22683,2.1785035133361816,,,,ywpa23qk
22697,2.159208297729492,,,,ywpa23qk
22709,2.194700002670288,,,,ywpa23qk
22724,2.146160840988159,,,,ywpa23qk
22741,2.1953201293945312,,,,ywpa23qk
22754,2.171813488006592,,,,ywpa23qk
22764,2.2419815063476562,,,,ywpa23qk
22776,2.1818511486053467,,,,ywpa23qk
22785,2.191995859146118,,,,ywpa23qk
22797,2.1697874069213867,,,,ywpa23qk
22805,2.1581380367279053,,,,ywpa23qk
22815,2.1875452995300293,,,,6o3nmuhs
22826,2.225111484527588,,,,ywpa23qk
22836,2.169229507446289,,,,6o3nmuhs
22845,2.169482707977295,,,,ywpa23qk
22857,2.1398496627807617,,,,ywpa23qk
22867,2.154822826385498,,,,6o3nmuhs
22878,2.202745199203491,,,,ywpa23qk
22888,2.172842502593994,,,,ywpa23qk
22901,2.1725237369537354,,,,6o3nmuhs
22910,2.1783878803253174,,,,ywpa23qk
22920,2.164391279220581,,,,ywpa23qk
22933,2.202160358428955,,,,ywpa23qk
22944,2.2285983562469482,,,,ywpa23qk
22952,2.1956710815429688,,,,6o3nmuhs
22961,2.1813220977783203,,,,ywpa23qk
22973,2.2005350589752197,,,,ywpa23qk
22984,2.1826047897338867,,,,6o3nmuhs
23013,2.182880163192749,,,,6o3nmuhs
23045,2.143617630004883,,,,6o3nmuhs
23091,2.161048650741577,,,,6o3nmuhs
23174,2.183581590652466,,,,6o3nmuhs
23235,2.177079916000366,,,,6o3nmuhs
23269,2.207427740097046,,,,6o3nmuhs
23318,2.186779737472534,,,,6o3nmuhs
23373,2.2223198413848877,,,,6o3nmuhs
23408,2.1909265518188477,,,,6o3nmuhs
23463,2.1896119117736816,,,,6o3nmuhs
23503,2.195262908935547,,,,6o3nmuhs
23548,2.1851346492767334,,,,6o3nmuhs
23597,2.188647747039795,,,,6o3nmuhs
23654,2.152743339538574,,,,6o3nmuhs
23682,2.1984851360321045,,,,6o3nmuhs
23718,2.2090325355529785,,,,6o3nmuhs
23753,2.203522205352783,,,,6o3nmuhs
23799,2.188077688217163,,,,6o3nmuhs
23838,2.166050672531128,,,,6o3nmuhs
23898,2.190460681915283,,,,6o3nmuhs
23931,2.1918210983276367,,,,6o3nmuhs
23966,2.190136432647705,,,,6o3nmuhs
24042,2.1852848529815674,,,,6o3nmuhs
24112,2.175879716873169,,,,6o3nmuhs
24155,2.188108205795288,,,,6o3nmuhs
24201,2.1721012592315674,,,,6o3nmuhs
24250,2.19332218170166,,,,6o3nmuhs
24299,2.1742091178894043,,,,6o3nmuhs
24328,2.1641578674316406,,,,6o3nmuhs
24372,2.1689369678497314,,,,6o3nmuhs
24431,2.201904535293579,,,,6o3nmuhs
24471,2.1700754165649414,,,,6o3nmuhs
